ranking,features
"(51, 0)",afvi_median
"(15, 1)",afvi_median_dry
"(10, 3)",avi_median
"(11, 4)",avi_median_dry
"(7, 5)",avi_median_wet
"(20, 6)",awei_median
"(18, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(1, 12)",blue_stdDev
"(35, 13)",brba_median
"(1, 16)",brightness_median
"(25, 17)",brightness_median_dry
"(26, 18)",brightness_median_wet
"(16, 19)",bsi_median
"(29, 20)",bsi_median_1
"(44, 21)",bsi_median_2
"(4, 23)",cvi_median_dry
"(1, 25)",dswi5_median
"(2, 26)",dswi5_median_dry
"(43, 28)",evi_median
"(33, 29)",evi_median_dry
"(47, 31)",gcvi_median
"(48, 32)",gcvi_median_dry
"(24, 34)",gemi_median
"(13, 35)",gemi_median_dry
"(55, 36)",gemi_median_wet
"(22, 37)",gli_median
"(56, 38)",gli_median_dry
"(31, 40)",green_median
"(12, 42)",green_median_wet
"(17, 43)",green_stdDev
"(57, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(27, 46)",gvmi_median_wet
"(9, 51)",lswi_median
"(14, 52)",lswi_median_dry
"(21, 53)",lswi_median_wet
"(1, 54)",mbi_median
"(50, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(38, 57)",nddi_median
"(40, 59)",nddi_median_wet
"(45, 62)",ndvi_median_wet
"(28, 64)",ndwi_median_dry
"(8, 65)",ndwi_median_wet
"(1, 68)",nir_median_dry
"(52, 69)",nir_median_dry_contrast
"(39, 72)",osavi_median
"(41, 73)",osavi_median_dry
"(34, 74)",osavi_median_wet
"(32, 75)",ratio_median
"(19, 78)",red_median
"(23, 80)",red_median_dry
"(53, 82)",red_median_wet
"(49, 83)",red_stdDev
"(37, 84)",ri_median
"(42, 86)",ri_median_wet
"(36, 89)",rvi_median_wet
"(30, 91)",shape_median_dry
"(54, 93)",solpe
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(3, 98)",swir2_median
"(1, 99)",swir2_median_dry
"(5, 100)",swir2_median_wet
"(46, 105)",wetness_median
"(6, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
