ranking,features
"(43, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(14, 6)",awei_median
"(42, 7)",awei_median_dry
"(55, 9)",blue_median
"(33, 11)",blue_median_wet
"(4, 12)",blue_stdDev
"(50, 13)",brba_median
"(52, 14)",brba_median_dry
"(11, 15)",brba_median_wet
"(5, 16)",brightness_median
"(34, 18)",brightness_median_wet
"(57, 20)",bsi_median_1
"(12, 22)",cvi_median
"(24, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(22, 25)",dswi5_median
"(19, 26)",dswi5_median_dry
"(61, 27)",dswi5_median_wet
"(15, 29)",evi_median_dry
"(9, 31)",gcvi_median
"(7, 32)",gcvi_median_dry
"(26, 33)",gcvi_median_wet
"(1, 35)",gemi_median_dry
"(41, 36)",gemi_median_wet
"(36, 37)",gli_median
"(44, 39)",gli_median_wet
"(1, 40)",green_median
"(8, 41)",green_median_dry
"(37, 42)",green_median_wet
"(62, 43)",green_stdDev
"(17, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(23, 49)",iia_median_dry
"(21, 50)",iia_median_wet
"(3, 52)",lswi_median_dry
"(51, 53)",lswi_median_wet
"(13, 56)",mbi_median_wet
"(48, 58)",nddi_median_dry
"(39, 60)",ndvi_median
"(25, 61)",ndvi_median_dry
"(58, 62)",ndvi_median_wet
"(59, 63)",ndwi_median
"(38, 67)",nir_median_contrast
"(16, 68)",nir_median_dry
"(60, 70)",nir_median_wet
"(6, 73)",osavi_median_dry
"(40, 78)",red_median
"(1, 79)",red_median_contrast
"(2, 80)",red_median_dry
"(46, 81)",red_median_dry_contrast
"(45, 82)",red_median_wet
"(27, 83)",red_stdDev
"(47, 84)",ri_median
"(29, 85)",ri_median_dry
"(28, 86)",ri_median_wet
"(35, 87)",rvi_median
"(56, 88)",rvi_median_1
"(30, 90)",shape_median
"(20, 92)",shape_median_wet
"(54, 93)",solpe
"(1, 94)",swir1_median
"(10, 95)",swir1_median_dry
"(18, 96)",swir1_median_wet
"(49, 104)",ui_median_wet
"(31, 105)",wetness_median
"(32, 106)",wetness_median_dry
"(53, 107)",wetness_median_wet
