ranking,features
"(35, 1)",afvi_median_dry
"(2, 2)",afvi_median_wet
"(26, 3)",avi_median
"(19, 6)",awei_median
"(1, 8)",awei_median_wet
"(10, 9)",blue_median
"(58, 10)",blue_median_dry
"(5, 11)",blue_median_wet
"(60, 15)",brba_median_wet
"(22, 16)",brightness_median
"(14, 17)",brightness_median_dry
"(27, 18)",brightness_median_wet
"(37, 19)",bsi_median
"(41, 20)",bsi_median_1
"(30, 21)",bsi_median_2
"(24, 26)",dswi5_median_dry
"(47, 27)",dswi5_median_wet
"(42, 30)",evi_median_wet
"(33, 32)",gcvi_median_dry
"(32, 33)",gcvi_median_wet
"(7, 34)",gemi_median
"(1, 36)",gemi_median_wet
"(25, 37)",gli_median
"(1, 40)",green_median
"(3, 41)",green_median_dry
"(61, 42)",green_median_wet
"(39, 45)",gvmi_median_dry
"(18, 46)",gvmi_median_wet
"(62, 48)",iia_median
"(45, 49)",iia_median_dry
"(48, 50)",iia_median_wet
"(46, 56)",mbi_median_wet
"(1, 57)",nddi_median
"(1, 59)",nddi_median_wet
"(29, 60)",ndvi_median
"(52, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(4, 63)",ndwi_median
"(54, 64)",ndwi_median_dry
"(36, 65)",ndwi_median_wet
"(59, 68)",nir_median_dry
"(28, 69)",nir_median_dry_contrast
"(31, 70)",nir_median_wet
"(34, 71)",nir_stdDev
"(1, 74)",osavi_median_wet
"(9, 75)",ratio_median
"(55, 77)",ratio_median_wet
"(16, 78)",red_median
"(15, 79)",red_median_contrast
"(8, 80)",red_median_dry
"(53, 82)",red_median_wet
"(56, 85)",ri_median_dry
"(12, 86)",ri_median_wet
"(17, 87)",rvi_median
"(49, 88)",rvi_median_1
"(21, 89)",rvi_median_wet
"(13, 90)",shape_median
"(43, 92)",shape_median_wet
"(38, 93)",solpe
"(44, 94)",swir1_median
"(40, 95)",swir1_median_dry
"(6, 96)",swir1_median_wet
"(57, 98)",swir2_median
"(51, 100)",swir2_median_wet
"(23, 104)",ui_median_wet
"(11, 105)",wetness_median
"(50, 106)",wetness_median_dry
"(20, 107)",wetness_median_wet
