ranking,features
"(2, 2)",afvi_median_wet
"(1, 3)",avi_median
"(52, 6)",awei_median
"(1, 7)",awei_median_dry
"(6, 8)",awei_median_wet
"(20, 9)",blue_median
"(35, 10)",blue_median_dry
"(1, 11)",blue_median_wet
"(45, 15)",brba_median_wet
"(41, 16)",brightness_median
"(11, 17)",brightness_median_dry
"(31, 18)",brightness_median_wet
"(14, 20)",bsi_median_1
"(33, 21)",bsi_median_2
"(16, 22)",cvi_median
"(40, 24)",cvi_median_wet
"(15, 25)",dswi5_median
"(22, 27)",dswi5_median_wet
"(13, 28)",evi_median
"(47, 31)",gcvi_median
"(29, 32)",gcvi_median_dry
"(42, 33)",gcvi_median_wet
"(36, 35)",gemi_median_dry
"(1, 38)",gli_median_dry
"(32, 40)",green_median
"(4, 41)",green_median_dry
"(1, 42)",green_median_wet
"(3, 44)",gvmi_median
"(26, 46)",gvmi_median_wet
"(1, 48)",iia_median
"(46, 50)",iia_median_wet
"(48, 51)",lswi_median
"(27, 52)",lswi_median_dry
"(39, 53)",lswi_median_wet
"(21, 55)",mbi_median_dry
"(24, 56)",mbi_median_wet
"(1, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(44, 63)",ndwi_median
"(49, 67)",nir_median_contrast
"(7, 69)",nir_median_dry_contrast
"(1, 73)",osavi_median_dry
"(18, 74)",osavi_median_wet
"(8, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(1, 78)",red_median
"(9, 80)",red_median_dry
"(30, 81)",red_median_dry_contrast
"(50, 82)",red_median_wet
"(28, 84)",ri_median
"(51, 86)",ri_median_wet
"(25, 87)",rvi_median
"(34, 89)",rvi_median_wet
"(38, 90)",shape_median
"(53, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(1, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(17, 97)",swir1_stdDev
"(5, 99)",swir2_median_dry
"(19, 100)",swir2_median_wet
"(37, 101)",swir2_stdDev
"(12, 102)",ui_median
"(10, 104)",ui_median_wet
"(43, 105)",wetness_median
"(1, 106)",wetness_median_dry
"(23, 107)",wetness_median_wet
