ranking,features
"(60, 3)",avi_median
"(42, 4)",avi_median_dry
"(19, 5)",avi_median_wet
"(1, 8)",awei_median_wet
"(41, 9)",blue_median
"(48, 10)",blue_median_dry
"(61, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(57, 15)",brba_median_wet
"(54, 16)",brightness_median
"(43, 17)",brightness_median_dry
"(56, 18)",brightness_median_wet
"(7, 22)",cvi_median
"(44, 24)",cvi_median_wet
"(1, 26)",dswi5_median_dry
"(34, 27)",dswi5_median_wet
"(21, 28)",evi_median
"(15, 29)",evi_median_dry
"(47, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(3, 36)",gemi_median_wet
"(18, 38)",gli_median_dry
"(51, 40)",green_median
"(13, 43)",green_stdDev
"(50, 44)",gvmi_median
"(27, 45)",gvmi_median_dry
"(31, 47)",hillshade
"(32, 48)",iia_median
"(10, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(62, 52)",lswi_median_dry
"(52, 56)",mbi_median_wet
"(58, 57)",nddi_median
"(38, 58)",nddi_median_dry
"(49, 59)",nddi_median_wet
"(24, 60)",ndvi_median
"(12, 62)",ndvi_median_wet
"(20, 63)",ndwi_median
"(46, 64)",ndwi_median_dry
"(23, 65)",ndwi_median_wet
"(11, 68)",nir_median_dry
"(16, 69)",nir_median_dry_contrast
"(25, 70)",nir_median_wet
"(59, 71)",nir_stdDev
"(40, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(35, 74)",osavi_median_wet
"(39, 75)",ratio_median
"(17, 76)",ratio_median_dry
"(4, 77)",ratio_median_wet
"(45, 82)",red_median_wet
"(28, 83)",red_stdDev
"(33, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(14, 87)",rvi_median
"(9, 88)",rvi_median_1
"(22, 89)",rvi_median_wet
"(6, 91)",shape_median_dry
"(8, 93)",solpe
"(2, 94)",swir1_median
"(37, 95)",swir1_median_dry
"(5, 96)",swir1_median_wet
"(55, 100)",swir2_median_wet
"(36, 102)",ui_median
"(53, 104)",ui_median_wet
"(26, 105)",wetness_median
"(30, 106)",wetness_median_dry
"(29, 107)",wetness_median_wet
