ranking,features
"(35, 0)",afvi_median
"(38, 1)",afvi_median_dry
"(49, 3)",avi_median
"(7, 4)",avi_median_dry
"(57, 5)",avi_median_wet
"(32, 8)",awei_median_wet
"(1, 14)",brba_median_dry
"(47, 15)",brba_median_wet
"(25, 16)",brightness_median
"(13, 17)",brightness_median_dry
"(21, 18)",brightness_median_wet
"(54, 23)",cvi_median_dry
"(33, 24)",cvi_median_wet
"(1, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(1, 32)",gcvi_median_dry
"(40, 33)",gcvi_median_wet
"(42, 34)",gemi_median
"(9, 35)",gemi_median_dry
"(2, 37)",gli_median
"(46, 38)",gli_median_dry
"(6, 39)",gli_median_wet
"(41, 40)",green_median
"(48, 41)",green_median_dry
"(36, 42)",green_median_wet
"(60, 43)",green_stdDev
"(20, 46)",gvmi_median_wet
"(1, 49)",iia_median_dry
"(24, 50)",iia_median_wet
"(58, 53)",lswi_median_wet
"(44, 56)",mbi_median_wet
"(53, 57)",nddi_median
"(14, 58)",nddi_median_dry
"(37, 59)",nddi_median_wet
"(30, 61)",ndvi_median_dry
"(39, 62)",ndvi_median_wet
"(23, 64)",ndwi_median_dry
"(34, 66)",nir_median
"(29, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(10, 69)",nir_median_dry_contrast
"(45, 70)",nir_median_wet
"(43, 72)",osavi_median
"(27, 73)",osavi_median_dry
"(8, 74)",osavi_median_wet
"(11, 76)",ratio_median_dry
"(55, 77)",ratio_median_wet
"(4, 79)",red_median_contrast
"(15, 80)",red_median_dry
"(19, 81)",red_median_dry_contrast
"(56, 82)",red_median_wet
"(1, 83)",red_stdDev
"(26, 84)",ri_median
"(61, 85)",ri_median_dry
"(16, 86)",ri_median_wet
"(52, 88)",rvi_median_1
"(28, 89)",rvi_median_wet
"(31, 90)",shape_median
"(59, 91)",shape_median_dry
"(17, 92)",shape_median_wet
"(18, 96)",swir1_median_wet
"(62, 99)",swir2_median_dry
"(5, 100)",swir2_median_wet
"(51, 103)",ui_median_dry
"(50, 104)",ui_median_wet
"(3, 105)",wetness_median
"(22, 106)",wetness_median_dry
"(12, 107)",wetness_median_wet
