ranking,features
"(6, 0)",afvi_median
"(58, 2)",afvi_median_wet
"(57, 3)",avi_median
"(17, 4)",avi_median_dry
"(31, 5)",avi_median_wet
"(25, 8)",awei_median_wet
"(60, 10)",blue_median_dry
"(35, 11)",blue_median_wet
"(1, 14)",brba_median_dry
"(13, 15)",brba_median_wet
"(46, 16)",brightness_median
"(16, 17)",brightness_median_dry
"(42, 18)",brightness_median_wet
"(54, 23)",cvi_median_dry
"(1, 26)",dswi5_median_dry
"(56, 27)",dswi5_median_wet
"(24, 28)",evi_median
"(22, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(1, 32)",gcvi_median_dry
"(18, 33)",gcvi_median_wet
"(20, 34)",gemi_median
"(3, 35)",gemi_median_dry
"(14, 37)",gli_median
"(41, 38)",gli_median_dry
"(26, 39)",gli_median_wet
"(53, 41)",green_median_dry
"(28, 42)",green_median_wet
"(44, 45)",gvmi_median_dry
"(40, 46)",gvmi_median_wet
"(34, 47)",hillshade
"(52, 48)",iia_median
"(2, 49)",iia_median_dry
"(9, 50)",iia_median_wet
"(7, 58)",nddi_median_dry
"(55, 60)",ndvi_median
"(47, 62)",ndvi_median_wet
"(37, 66)",nir_median
"(11, 67)",nir_median_contrast
"(12, 68)",nir_median_dry
"(15, 69)",nir_median_dry_contrast
"(49, 70)",nir_median_wet
"(48, 71)",nir_stdDev
"(62, 72)",osavi_median
"(36, 73)",osavi_median_dry
"(29, 74)",osavi_median_wet
"(1, 76)",ratio_median_dry
"(59, 77)",ratio_median_wet
"(43, 78)",red_median
"(61, 79)",red_median_contrast
"(10, 80)",red_median_dry
"(4, 81)",red_median_dry_contrast
"(33, 82)",red_median_wet
"(1, 83)",red_stdDev
"(39, 84)",ri_median
"(21, 85)",ri_median_dry
"(32, 86)",ri_median_wet
"(19, 88)",rvi_median_1
"(38, 89)",rvi_median_wet
"(45, 90)",shape_median
"(1, 92)",shape_median_wet
"(23, 96)",swir1_median_wet
"(27, 97)",swir1_stdDev
"(51, 98)",swir2_median
"(50, 103)",ui_median_dry
"(5, 105)",wetness_median
"(30, 106)",wetness_median_dry
"(8, 107)",wetness_median_wet
