ranking,features
"(25, 3)",avi_median
"(49, 5)",avi_median_wet
"(15, 6)",awei_median
"(5, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(14, 9)",blue_median
"(31, 11)",blue_median_wet
"(62, 12)",blue_stdDev
"(42, 13)",brba_median
"(29, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(47, 22)",cvi_median
"(52, 24)",cvi_median_wet
"(23, 25)",dswi5_median
"(36, 26)",dswi5_median_dry
"(56, 29)",evi_median_dry
"(55, 30)",evi_median_wet
"(21, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(51, 33)",gcvi_median_wet
"(37, 34)",gemi_median
"(45, 35)",gemi_median_dry
"(2, 36)",gemi_median_wet
"(59, 38)",gli_median_dry
"(40, 39)",gli_median_wet
"(43, 40)",green_median
"(50, 41)",green_median_dry
"(1, 42)",green_median_wet
"(30, 44)",gvmi_median
"(57, 45)",gvmi_median_dry
"(34, 46)",gvmi_median_wet
"(10, 48)",iia_median
"(54, 53)",lswi_median_wet
"(53, 59)",nddi_median_wet
"(12, 60)",ndvi_median
"(26, 61)",ndvi_median_dry
"(4, 62)",ndvi_median_wet
"(8, 65)",ndwi_median_wet
"(33, 66)",nir_median
"(38, 68)",nir_median_dry
"(22, 69)",nir_median_dry_contrast
"(11, 70)",nir_median_wet
"(20, 72)",osavi_median
"(16, 73)",osavi_median_dry
"(32, 74)",osavi_median_wet
"(48, 75)",ratio_median
"(1, 77)",ratio_median_wet
"(3, 80)",red_median_dry
"(24, 81)",red_median_dry_contrast
"(6, 82)",red_median_wet
"(46, 83)",red_stdDev
"(9, 84)",ri_median
"(28, 86)",ri_median_wet
"(17, 87)",rvi_median
"(27, 88)",rvi_median_1
"(18, 89)",rvi_median_wet
"(41, 92)",shape_median_wet
"(13, 94)",swir1_median
"(19, 95)",swir1_median_dry
"(44, 96)",swir1_median_wet
"(58, 97)",swir1_stdDev
"(61, 98)",swir2_median
"(1, 100)",swir2_median_wet
"(60, 102)",ui_median
"(1, 104)",ui_median_wet
"(7, 105)",wetness_median
"(35, 106)",wetness_median_dry
"(39, 107)",wetness_median_wet
