ranking,features
"(27, 1)",afvi_median_dry
"(1, 2)",afvi_median_wet
"(4, 6)",awei_median
"(13, 7)",awei_median_dry
"(12, 8)",awei_median_wet
"(1, 9)",blue_median
"(3, 10)",blue_median_dry
"(23, 14)",brba_median_dry
"(57, 16)",brightness_median
"(33, 17)",brightness_median_dry
"(44, 18)",brightness_median_wet
"(53, 20)",bsi_median_1
"(51, 21)",bsi_median_2
"(36, 24)",cvi_median_wet
"(43, 25)",dswi5_median
"(24, 26)",dswi5_median_dry
"(8, 27)",dswi5_median_wet
"(1, 32)",gcvi_median_dry
"(9, 33)",gcvi_median_wet
"(41, 37)",gli_median
"(5, 38)",gli_median_dry
"(19, 39)",gli_median_wet
"(54, 43)",green_stdDev
"(30, 44)",gvmi_median
"(2, 45)",gvmi_median_dry
"(1, 46)",gvmi_median_wet
"(6, 50)",iia_median_wet
"(46, 52)",lswi_median_dry
"(1, 53)",lswi_median_wet
"(18, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(55, 57)",nddi_median
"(39, 59)",nddi_median_wet
"(29, 60)",ndvi_median
"(47, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(56, 63)",ndwi_median
"(48, 64)",ndwi_median_dry
"(22, 65)",ndwi_median_wet
"(16, 69)",nir_median_dry_contrast
"(17, 71)",nir_stdDev
"(31, 74)",osavi_median_wet
"(15, 75)",ratio_median
"(50, 76)",ratio_median_dry
"(1, 77)",ratio_median_wet
"(1, 78)",red_median
"(20, 79)",red_median_contrast
"(40, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(49, 82)",red_median_wet
"(1, 85)",ri_median_dry
"(35, 86)",ri_median_wet
"(21, 87)",rvi_median
"(10, 88)",rvi_median_1
"(25, 89)",rvi_median_wet
"(1, 91)",shape_median_dry
"(45, 93)",solpe
"(26, 94)",swir1_median
"(7, 95)",swir1_median_dry
"(52, 96)",swir1_median_wet
"(34, 98)",swir2_median
"(38, 99)",swir2_median_dry
"(37, 100)",swir2_median_wet
"(32, 102)",ui_median
"(42, 103)",ui_median_dry
"(11, 104)",ui_median_wet
"(14, 105)",wetness_median
"(28, 107)",wetness_median_wet
