ranking,features
"(50, 1)",afvi_median_dry
"(15, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(39, 5)",avi_median_wet
"(35, 6)",awei_median
"(18, 7)",awei_median_dry
"(42, 8)",awei_median_wet
"(11, 11)",blue_median_wet
"(16, 13)",brba_median
"(38, 15)",brba_median_wet
"(1, 16)",brightness_median
"(23, 17)",brightness_median_dry
"(45, 18)",brightness_median_wet
"(1, 22)",cvi_median
"(36, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(20, 25)",dswi5_median
"(1, 26)",dswi5_median_dry
"(28, 27)",dswi5_median_wet
"(1, 29)",evi_median_dry
"(12, 32)",gcvi_median_dry
"(29, 33)",gcvi_median_wet
"(44, 34)",gemi_median
"(3, 35)",gemi_median_dry
"(24, 36)",gemi_median_wet
"(26, 37)",gli_median
"(48, 39)",gli_median_wet
"(1, 40)",green_median
"(4, 41)",green_median_dry
"(30, 42)",green_median_wet
"(1, 43)",green_stdDev
"(1, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(32, 48)",iia_median
"(17, 49)",iia_median_dry
"(13, 50)",iia_median_wet
"(53, 51)",lswi_median
"(8, 52)",lswi_median_dry
"(40, 53)",lswi_median_wet
"(56, 54)",mbi_median
"(7, 56)",mbi_median_wet
"(19, 61)",ndvi_median_dry
"(37, 64)",ndwi_median_dry
"(49, 65)",ndwi_median_wet
"(51, 68)",nir_median_dry
"(5, 73)",osavi_median_dry
"(34, 74)",osavi_median_wet
"(54, 76)",ratio_median_dry
"(22, 77)",ratio_median_wet
"(33, 78)",red_median
"(10, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(25, 83)",red_stdDev
"(57, 84)",ri_median
"(27, 85)",ri_median_dry
"(31, 86)",ri_median_wet
"(47, 88)",rvi_median_1
"(52, 89)",rvi_median_wet
"(21, 90)",shape_median
"(41, 92)",shape_median_wet
"(43, 93)",solpe
"(1, 94)",swir1_median
"(6, 95)",swir1_median_dry
"(9, 96)",swir1_median_wet
"(55, 103)",ui_median_dry
"(14, 105)",wetness_median
"(2, 106)",wetness_median_dry
"(46, 107)",wetness_median_wet
