ranking,features
"(14, 1)",afvi_median_dry
"(2, 2)",afvi_median_wet
"(3, 4)",avi_median_dry
"(29, 6)",awei_median
"(1, 8)",awei_median_wet
"(1, 9)",blue_median
"(54, 10)",blue_median_dry
"(1, 12)",blue_stdDev
"(44, 15)",brba_median_wet
"(20, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(48, 18)",brightness_median_wet
"(37, 19)",bsi_median
"(33, 20)",bsi_median_1
"(34, 21)",bsi_median_2
"(43, 22)",cvi_median
"(39, 25)",dswi5_median
"(46, 26)",dswi5_median_dry
"(19, 27)",dswi5_median_wet
"(4, 29)",evi_median_dry
"(6, 31)",gcvi_median
"(23, 32)",gcvi_median_dry
"(49, 34)",gemi_median
"(1, 35)",gemi_median_dry
"(25, 37)",gli_median
"(18, 38)",gli_median_dry
"(50, 39)",gli_median_wet
"(28, 41)",green_median_dry
"(26, 42)",green_median_wet
"(1, 43)",green_stdDev
"(1, 44)",gvmi_median
"(24, 45)",gvmi_median_dry
"(10, 46)",gvmi_median_wet
"(45, 49)",iia_median_dry
"(1, 53)",lswi_median_wet
"(1, 56)",mbi_median_wet
"(16, 57)",nddi_median
"(53, 60)",ndvi_median
"(9, 64)",ndwi_median_dry
"(13, 65)",ndwi_median_wet
"(38, 66)",nir_median
"(1, 68)",nir_median_dry
"(11, 71)",nir_stdDev
"(27, 75)",ratio_median
"(5, 78)",red_median
"(22, 80)",red_median_dry
"(36, 81)",red_median_dry_contrast
"(1, 83)",red_stdDev
"(7, 84)",ri_median
"(32, 85)",ri_median_dry
"(31, 87)",rvi_median
"(42, 88)",rvi_median_1
"(41, 89)",rvi_median_wet
"(30, 91)",shape_median_dry
"(17, 92)",shape_median_wet
"(47, 93)",solpe
"(51, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(15, 96)",swir1_median_wet
"(52, 98)",swir2_median
"(12, 99)",swir2_median_dry
"(40, 100)",swir2_median_wet
"(21, 101)",swir2_stdDev
"(35, 102)",ui_median
"(8, 103)",ui_median_dry
"(1, 104)",ui_median_wet
"(1, 105)",wetness_median
"(1, 106)",wetness_median_dry
