ranking,features
"(36, 1)",afvi_median_dry
"(1, 4)",avi_median_dry
"(43, 6)",awei_median
"(17, 7)",awei_median_dry
"(19, 9)",blue_median
"(54, 10)",blue_median_dry
"(10, 11)",blue_median_wet
"(30, 12)",blue_stdDev
"(12, 13)",brba_median
"(1, 14)",brba_median_dry
"(49, 15)",brba_median_wet
"(25, 16)",brightness_median
"(16, 17)",brightness_median_dry
"(6, 18)",brightness_median_wet
"(33, 24)",cvi_median_wet
"(55, 26)",dswi5_median_dry
"(3, 29)",evi_median_dry
"(53, 33)",gcvi_median_wet
"(34, 34)",gemi_median
"(8, 35)",gemi_median_dry
"(22, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(32, 40)",green_median
"(28, 41)",green_median_dry
"(1, 42)",green_median_wet
"(60, 43)",green_stdDev
"(42, 44)",gvmi_median
"(57, 47)",hillshade
"(24, 49)",iia_median_dry
"(41, 50)",iia_median_wet
"(56, 53)",lswi_median_wet
"(47, 54)",mbi_median
"(44, 55)",mbi_median_dry
"(45, 56)",mbi_median_wet
"(13, 58)",nddi_median_dry
"(1, 61)",ndvi_median_dry
"(7, 63)",ndwi_median
"(21, 64)",ndwi_median_dry
"(50, 66)",nir_median
"(29, 67)",nir_median_contrast
"(58, 68)",nir_median_dry
"(1, 69)",nir_median_dry_contrast
"(11, 71)",nir_stdDev
"(20, 73)",osavi_median_dry
"(1, 76)",ratio_median_dry
"(27, 78)",red_median
"(2, 79)",red_median_contrast
"(38, 82)",red_median_wet
"(4, 83)",red_stdDev
"(59, 84)",ri_median
"(39, 86)",ri_median_wet
"(48, 87)",rvi_median
"(1, 88)",rvi_median_1
"(31, 90)",shape_median
"(9, 92)",shape_median_wet
"(35, 93)",solpe
"(37, 94)",swir1_median
"(26, 96)",swir1_median_wet
"(15, 97)",swir1_stdDev
"(23, 98)",swir2_median
"(5, 99)",swir2_median_dry
"(18, 100)",swir2_median_wet
"(14, 101)",swir2_stdDev
"(51, 102)",ui_median
"(52, 103)",ui_median_dry
"(1, 105)",wetness_median
"(40, 106)",wetness_median_dry
"(46, 107)",wetness_median_wet
