ranking,features
"(30, 0)",afvi_median
"(58, 3)",avi_median
"(7, 4)",avi_median_dry
"(31, 5)",avi_median_wet
"(42, 6)",awei_median
"(39, 8)",awei_median_wet
"(1, 14)",brba_median_dry
"(62, 15)",brba_median_wet
"(26, 16)",brightness_median
"(6, 17)",brightness_median_dry
"(18, 18)",brightness_median_wet
"(34, 22)",cvi_median
"(36, 23)",cvi_median_dry
"(45, 24)",cvi_median_wet
"(43, 27)",dswi5_median_wet
"(49, 28)",evi_median
"(1, 29)",evi_median_dry
"(3, 30)",evi_median_wet
"(1, 32)",gcvi_median_dry
"(14, 33)",gcvi_median_wet
"(24, 34)",gemi_median
"(13, 35)",gemi_median_dry
"(11, 37)",gli_median
"(33, 38)",gli_median_dry
"(9, 39)",gli_median_wet
"(50, 40)",green_median
"(21, 42)",green_median_wet
"(54, 45)",gvmi_median_dry
"(48, 47)",hillshade
"(55, 48)",iia_median
"(40, 50)",iia_median_wet
"(8, 52)",lswi_median_dry
"(46, 53)",lswi_median_wet
"(23, 58)",nddi_median_dry
"(10, 61)",ndvi_median_dry
"(47, 63)",ndwi_median
"(37, 65)",ndwi_median_wet
"(38, 66)",nir_median
"(5, 67)",nir_median_contrast
"(2, 68)",nir_median_dry
"(16, 69)",nir_median_dry_contrast
"(52, 70)",nir_median_wet
"(32, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(41, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(28, 78)",red_median
"(56, 79)",red_median_contrast
"(20, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(4, 82)",red_median_wet
"(22, 83)",red_stdDev
"(53, 84)",ri_median
"(17, 85)",ri_median_dry
"(57, 86)",ri_median_wet
"(59, 88)",rvi_median_1
"(35, 90)",shape_median
"(1, 92)",shape_median_wet
"(60, 93)",solpe
"(19, 96)",swir1_median_wet
"(25, 97)",swir1_stdDev
"(44, 100)",swir2_median_wet
"(61, 101)",swir2_stdDev
"(51, 103)",ui_median_dry
"(29, 104)",ui_median_wet
"(15, 105)",wetness_median
"(27, 106)",wetness_median_dry
"(12, 107)",wetness_median_wet
