ranking,features
"(52, 2)",afvi_median_wet
"(1, 3)",avi_median
"(35, 4)",avi_median_dry
"(24, 5)",avi_median_wet
"(60, 6)",awei_median
"(14, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(27, 9)",blue_median
"(6, 10)",blue_median_dry
"(51, 12)",blue_stdDev
"(36, 15)",brba_median_wet
"(62, 17)",brightness_median_dry
"(9, 22)",cvi_median
"(1, 23)",cvi_median_dry
"(2, 24)",cvi_median_wet
"(53, 27)",dswi5_median_wet
"(3, 28)",evi_median
"(15, 32)",gcvi_median_dry
"(41, 33)",gcvi_median_wet
"(59, 34)",gemi_median
"(22, 36)",gemi_median_wet
"(34, 37)",gli_median
"(13, 38)",gli_median_dry
"(44, 39)",gli_median_wet
"(38, 40)",green_median
"(50, 41)",green_median_dry
"(39, 46)",gvmi_median_wet
"(43, 47)",hillshade
"(56, 48)",iia_median
"(11, 49)",iia_median_dry
"(21, 50)",iia_median_wet
"(49, 52)",lswi_median_dry
"(58, 56)",mbi_median_wet
"(32, 59)",nddi_median_wet
"(29, 60)",ndvi_median
"(12, 61)",ndvi_median_dry
"(46, 62)",ndvi_median_wet
"(23, 65)",ndwi_median_wet
"(55, 67)",nir_median_contrast
"(57, 69)",nir_median_dry_contrast
"(1, 70)",nir_median_wet
"(4, 71)",nir_stdDev
"(33, 72)",osavi_median
"(19, 73)",osavi_median_dry
"(42, 74)",osavi_median_wet
"(18, 75)",ratio_median
"(16, 76)",ratio_median_dry
"(17, 77)",ratio_median_wet
"(45, 78)",red_median
"(25, 79)",red_median_contrast
"(48, 80)",red_median_dry
"(40, 84)",ri_median
"(47, 86)",ri_median_wet
"(10, 87)",rvi_median
"(31, 88)",rvi_median_1
"(20, 89)",rvi_median_wet
"(1, 90)",shape_median
"(7, 91)",shape_median_dry
"(5, 92)",shape_median_wet
"(26, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(8, 96)",swir1_median_wet
"(61, 97)",swir1_stdDev
"(1, 98)",swir2_median
"(37, 99)",swir2_median_dry
"(54, 100)",swir2_median_wet
"(28, 106)",wetness_median_dry
"(30, 107)",wetness_median_wet
