ranking,features
"(1, 0)",afvi_median
"(30, 1)",afvi_median_dry
"(50, 2)",afvi_median_wet
"(1, 3)",avi_median
"(29, 4)",avi_median_dry
"(1, 7)",awei_median_dry
"(7, 8)",awei_median_wet
"(27, 9)",blue_median
"(34, 11)",blue_median_wet
"(10, 12)",blue_stdDev
"(39, 13)",brba_median
"(33, 16)",brightness_median
"(24, 18)",brightness_median_wet
"(46, 21)",bsi_median_2
"(20, 23)",cvi_median_dry
"(23, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(44, 29)",evi_median_dry
"(16, 30)",evi_median_wet
"(49, 31)",gcvi_median
"(41, 32)",gcvi_median_dry
"(19, 33)",gcvi_median_wet
"(9, 35)",gemi_median_dry
"(47, 36)",gemi_median_wet
"(14, 39)",gli_median_wet
"(1, 40)",green_median
"(3, 42)",green_median_wet
"(1, 43)",green_stdDev
"(31, 45)",gvmi_median_dry
"(1, 46)",gvmi_median_wet
"(48, 47)",hillshade
"(36, 49)",iia_median_dry
"(45, 53)",lswi_median_wet
"(11, 54)",mbi_median
"(22, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(51, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(18, 63)",ndwi_median
"(1, 64)",ndwi_median_dry
"(15, 67)",nir_median_contrast
"(43, 68)",nir_median_dry
"(32, 69)",nir_median_dry_contrast
"(1, 71)",nir_stdDev
"(37, 73)",osavi_median_dry
"(6, 75)",ratio_median
"(2, 77)",ratio_median_wet
"(17, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(28, 81)",red_median_dry_contrast
"(1, 83)",red_stdDev
"(38, 86)",ri_median_wet
"(8, 87)",rvi_median
"(5, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(13, 92)",shape_median_wet
"(25, 93)",solpe
"(35, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(12, 96)",swir1_median_wet
"(42, 98)",swir2_median
"(1, 99)",swir2_median_dry
"(4, 101)",swir2_stdDev
"(21, 103)",ui_median_dry
"(40, 105)",wetness_median
"(26, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
