ranking,features
"(28, 1)",afvi_median_dry
"(56, 2)",afvi_median_wet
"(47, 3)",avi_median
"(30, 4)",avi_median_dry
"(1, 5)",avi_median_wet
"(24, 6)",awei_median
"(15, 7)",awei_median_dry
"(9, 8)",awei_median_wet
"(37, 11)",blue_median_wet
"(5, 18)",brightness_median_wet
"(22, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(45, 25)",dswi5_median
"(48, 27)",dswi5_median_wet
"(53, 28)",evi_median
"(60, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(26, 31)",gcvi_median
"(6, 33)",gcvi_median_wet
"(19, 34)",gemi_median
"(27, 35)",gemi_median_dry
"(4, 36)",gemi_median_wet
"(13, 37)",gli_median
"(11, 40)",green_median
"(55, 43)",green_stdDev
"(52, 44)",gvmi_median
"(51, 45)",gvmi_median_dry
"(23, 46)",gvmi_median_wet
"(40, 49)",iia_median_dry
"(20, 50)",iia_median_wet
"(35, 53)",lswi_median_wet
"(16, 54)",mbi_median
"(50, 55)",mbi_median_dry
"(44, 56)",mbi_median_wet
"(46, 58)",nddi_median_dry
"(18, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(42, 62)",ndvi_median_wet
"(57, 63)",ndwi_median
"(58, 64)",ndwi_median_dry
"(61, 68)",nir_median_dry
"(32, 69)",nir_median_dry_contrast
"(2, 70)",nir_median_wet
"(29, 71)",nir_stdDev
"(7, 72)",osavi_median
"(17, 73)",osavi_median_dry
"(10, 74)",osavi_median_wet
"(14, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(34, 77)",ratio_median_wet
"(33, 82)",red_median_wet
"(62, 83)",red_stdDev
"(1, 84)",ri_median
"(38, 86)",ri_median_wet
"(3, 87)",rvi_median
"(12, 88)",rvi_median_1
"(54, 89)",rvi_median_wet
"(43, 90)",shape_median
"(36, 91)",shape_median_dry
"(31, 92)",shape_median_wet
"(25, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(21, 99)",swir2_median_dry
"(8, 101)",swir2_stdDev
"(59, 103)",ui_median_dry
"(41, 104)",ui_median_wet
"(39, 105)",wetness_median
"(49, 106)",wetness_median_dry
