ranking,features
"(49, 0)",afvi_median
"(34, 3)",avi_median
"(1, 4)",avi_median_dry
"(1, 5)",avi_median_wet
"(47, 6)",awei_median
"(52, 9)",blue_median
"(31, 10)",blue_median_dry
"(24, 11)",blue_median_wet
"(35, 12)",blue_stdDev
"(27, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(23, 18)",brightness_median_wet
"(50, 19)",bsi_median
"(1, 22)",cvi_median
"(54, 23)",cvi_median_dry
"(19, 24)",cvi_median_wet
"(30, 25)",dswi5_median
"(22, 26)",dswi5_median_dry
"(10, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(16, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(53, 31)",gcvi_median
"(46, 32)",gcvi_median_dry
"(8, 34)",gemi_median
"(9, 35)",gemi_median_dry
"(1, 36)",gemi_median_wet
"(15, 38)",gli_median_dry
"(44, 39)",gli_median_wet
"(20, 40)",green_median
"(1, 41)",green_median_dry
"(48, 42)",green_median_wet
"(1, 43)",green_stdDev
"(32, 44)",gvmi_median
"(6, 47)",hillshade
"(45, 48)",iia_median
"(40, 50)",iia_median_wet
"(43, 53)",lswi_median_wet
"(14, 56)",mbi_median_wet
"(3, 61)",ndvi_median_dry
"(13, 62)",ndvi_median_wet
"(56, 63)",ndwi_median
"(2, 66)",nir_median
"(38, 68)",nir_median_dry
"(17, 70)",nir_median_wet
"(55, 72)",osavi_median
"(4, 73)",osavi_median_dry
"(18, 74)",osavi_median_wet
"(1, 76)",ratio_median_dry
"(41, 77)",ratio_median_wet
"(7, 78)",red_median
"(1, 80)",red_median_dry
"(12, 83)",red_stdDev
"(21, 84)",ri_median
"(51, 85)",ri_median_dry
"(36, 86)",ri_median_wet
"(1, 88)",rvi_median_1
"(11, 90)",shape_median
"(5, 91)",shape_median_dry
"(37, 93)",solpe
"(42, 94)",swir1_median
"(29, 95)",swir1_median_dry
"(26, 96)",swir1_median_wet
"(39, 99)",swir2_median_dry
"(28, 101)",swir2_stdDev
"(1, 105)",wetness_median
"(33, 106)",wetness_median_dry
"(25, 107)",wetness_median_wet
