ranking,features
"(23, 0)",afvi_median
"(53, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(42, 5)",avi_median_wet
"(51, 6)",awei_median
"(45, 7)",awei_median_dry
"(50, 10)",blue_median_dry
"(33, 11)",blue_median_wet
"(3, 12)",blue_stdDev
"(25, 13)",brba_median
"(32, 14)",brba_median_dry
"(52, 16)",brightness_median
"(2, 17)",brightness_median_dry
"(34, 22)",cvi_median
"(1, 23)",cvi_median_dry
"(21, 24)",cvi_median_wet
"(44, 25)",dswi5_median
"(57, 26)",dswi5_median_dry
"(49, 27)",dswi5_median_wet
"(22, 28)",evi_median
"(55, 29)",evi_median_dry
"(38, 31)",gcvi_median
"(13, 32)",gcvi_median_dry
"(16, 33)",gcvi_median_wet
"(18, 35)",gemi_median_dry
"(1, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(12, 40)",green_median
"(17, 41)",green_median_dry
"(56, 42)",green_median_wet
"(20, 46)",gvmi_median_wet
"(1, 47)",hillshade
"(54, 48)",iia_median
"(19, 49)",iia_median_dry
"(36, 50)",iia_median_wet
"(40, 52)",lswi_median_dry
"(35, 57)",nddi_median
"(5, 60)",ndvi_median
"(27, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(28, 63)",ndwi_median
"(24, 65)",ndwi_median_wet
"(30, 68)",nir_median_dry
"(48, 69)",nir_median_dry_contrast
"(1, 72)",osavi_median
"(29, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(37, 76)",ratio_median_dry
"(6, 77)",ratio_median_wet
"(1, 80)",red_median_dry
"(10, 81)",red_median_dry_contrast
"(15, 83)",red_stdDev
"(11, 84)",ri_median
"(1, 85)",ri_median_dry
"(26, 86)",ri_median_wet
"(14, 87)",rvi_median
"(4, 89)",rvi_median_wet
"(47, 90)",shape_median
"(7, 91)",shape_median_dry
"(8, 92)",shape_median_wet
"(41, 93)",solpe
"(46, 98)",swir2_median
"(9, 102)",ui_median
"(58, 103)",ui_median_dry
"(39, 104)",ui_median_wet
"(43, 105)",wetness_median
"(31, 106)",wetness_median_dry
