ranking,features
"(2, 4)",avi_median_dry
"(59, 5)",avi_median_wet
"(9, 8)",awei_median_wet
"(52, 9)",blue_median
"(35, 10)",blue_median_dry
"(55, 12)",blue_stdDev
"(1, 14)",brba_median_dry
"(18, 15)",brba_median_wet
"(6, 16)",brightness_median
"(51, 17)",brightness_median_dry
"(22, 18)",brightness_median_wet
"(53, 23)",cvi_median_dry
"(34, 24)",cvi_median_wet
"(43, 26)",dswi5_median_dry
"(29, 28)",evi_median
"(1, 29)",evi_median_dry
"(7, 30)",evi_median_wet
"(15, 33)",gcvi_median_wet
"(58, 34)",gemi_median
"(1, 35)",gemi_median_dry
"(39, 36)",gemi_median_wet
"(1, 37)",gli_median
"(57, 38)",gli_median_dry
"(31, 39)",gli_median_wet
"(56, 40)",green_median
"(36, 41)",green_median_dry
"(37, 42)",green_median_wet
"(40, 47)",hillshade
"(1, 49)",iia_median_dry
"(13, 50)",iia_median_wet
"(38, 52)",lswi_median_dry
"(49, 53)",lswi_median_wet
"(50, 56)",mbi_median_wet
"(48, 58)",nddi_median_dry
"(60, 59)",nddi_median_wet
"(62, 60)",ndvi_median
"(54, 63)",ndwi_median
"(21, 64)",ndwi_median_dry
"(47, 66)",nir_median
"(20, 67)",nir_median_contrast
"(8, 68)",nir_median_dry
"(5, 69)",nir_median_dry_contrast
"(42, 70)",nir_median_wet
"(61, 72)",osavi_median
"(11, 73)",osavi_median_dry
"(17, 74)",osavi_median_wet
"(28, 76)",ratio_median_dry
"(27, 77)",ratio_median_wet
"(16, 79)",red_median_contrast
"(24, 80)",red_median_dry
"(33, 81)",red_median_dry_contrast
"(45, 82)",red_median_wet
"(1, 83)",red_stdDev
"(4, 85)",ri_median_dry
"(30, 86)",ri_median_wet
"(14, 88)",rvi_median_1
"(1, 90)",shape_median
"(3, 92)",shape_median_wet
"(26, 93)",solpe
"(19, 96)",swir1_median_wet
"(44, 97)",swir1_stdDev
"(41, 98)",swir2_median
"(23, 100)",swir2_median_wet
"(46, 102)",ui_median
"(10, 103)",ui_median_dry
"(12, 105)",wetness_median
"(32, 106)",wetness_median_dry
"(25, 107)",wetness_median_wet
