ranking,features
"(15, 0)",afvi_median
"(51, 1)",afvi_median_dry
"(20, 2)",afvi_median_wet
"(1, 3)",avi_median
"(16, 4)",avi_median_dry
"(54, 8)",awei_median_wet
"(11, 12)",blue_stdDev
"(46, 13)",brba_median
"(26, 16)",brightness_median
"(53, 17)",brightness_median_dry
"(22, 18)",brightness_median_wet
"(37, 22)",cvi_median
"(47, 24)",cvi_median_wet
"(1, 28)",evi_median
"(59, 29)",evi_median_dry
"(24, 30)",evi_median_wet
"(21, 33)",gcvi_median_wet
"(33, 34)",gemi_median
"(52, 35)",gemi_median_dry
"(35, 38)",gli_median_dry
"(13, 40)",green_median
"(60, 41)",green_median_dry
"(9, 42)",green_median_wet
"(28, 43)",green_stdDev
"(56, 45)",gvmi_median_dry
"(23, 46)",gvmi_median_wet
"(10, 47)",hillshade
"(45, 49)",iia_median_dry
"(14, 50)",iia_median_wet
"(62, 52)",lswi_median_dry
"(43, 54)",mbi_median
"(17, 55)",mbi_median_dry
"(1, 60)",ndvi_median
"(42, 61)",ndvi_median_dry
"(57, 62)",ndvi_median_wet
"(31, 64)",ndwi_median_dry
"(49, 65)",ndwi_median_wet
"(58, 66)",nir_median
"(19, 67)",nir_median_contrast
"(39, 69)",nir_median_dry_contrast
"(48, 70)",nir_median_wet
"(18, 71)",nir_stdDev
"(29, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(1, 77)",ratio_median_wet
"(44, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(3, 81)",red_median_dry_contrast
"(5, 83)",red_stdDev
"(55, 85)",ri_median_dry
"(30, 86)",ri_median_wet
"(4, 88)",rvi_median_1
"(50, 89)",rvi_median_wet
"(27, 91)",shape_median_dry
"(12, 92)",shape_median_wet
"(25, 93)",solpe
"(38, 94)",swir1_median
"(34, 95)",swir1_median_dry
"(2, 96)",swir1_median_wet
"(40, 98)",swir2_median
"(6, 99)",swir2_median_dry
"(61, 100)",swir2_median_wet
"(41, 101)",swir2_stdDev
"(1, 102)",ui_median
"(32, 104)",ui_median_wet
"(36, 105)",wetness_median
"(8, 106)",wetness_median_dry
"(7, 107)",wetness_median_wet
