ranking,features
"(47, 1)",afvi_median_dry
"(11, 2)",afvi_median_wet
"(43, 3)",avi_median
"(56, 4)",avi_median_dry
"(1, 5)",avi_median_wet
"(1, 7)",awei_median_dry
"(6, 8)",awei_median_wet
"(52, 9)",blue_median
"(37, 11)",blue_median_wet
"(19, 16)",brightness_median
"(22, 17)",brightness_median_dry
"(51, 22)",cvi_median
"(1, 24)",cvi_median_wet
"(46, 26)",dswi5_median_dry
"(34, 27)",dswi5_median_wet
"(48, 28)",evi_median
"(45, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(53, 31)",gcvi_median
"(25, 32)",gcvi_median_dry
"(7, 33)",gcvi_median_wet
"(2, 34)",gemi_median
"(14, 36)",gemi_median_wet
"(3, 38)",gli_median_dry
"(24, 39)",gli_median_wet
"(44, 40)",green_median
"(41, 41)",green_median_dry
"(33, 43)",green_stdDev
"(38, 44)",gvmi_median
"(8, 45)",gvmi_median_dry
"(32, 46)",gvmi_median_wet
"(23, 48)",iia_median
"(5, 49)",iia_median_dry
"(50, 50)",iia_median_wet
"(30, 52)",lswi_median_dry
"(57, 56)",mbi_median_wet
"(31, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(35, 64)",ndwi_median_dry
"(27, 65)",ndwi_median_wet
"(36, 66)",nir_median
"(39, 69)",nir_median_dry_contrast
"(17, 72)",osavi_median
"(16, 73)",osavi_median_dry
"(29, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(13, 76)",ratio_median_dry
"(18, 77)",ratio_median_wet
"(55, 78)",red_median
"(49, 80)",red_median_dry
"(28, 83)",red_stdDev
"(21, 84)",ri_median
"(1, 85)",ri_median_dry
"(1, 88)",rvi_median_1
"(9, 91)",shape_median_dry
"(10, 92)",shape_median_wet
"(54, 93)",solpe
"(26, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(1, 97)",swir1_stdDev
"(58, 98)",swir2_median
"(20, 99)",swir2_median_dry
"(12, 101)",swir2_stdDev
"(4, 104)",ui_median_wet
"(40, 105)",wetness_median
"(15, 106)",wetness_median_dry
"(42, 107)",wetness_median_wet
