ranking,features
"(1, 1)",afvi_median_dry
"(7, 2)",afvi_median_wet
"(9, 6)",awei_median
"(13, 7)",awei_median_dry
"(24, 9)",blue_median
"(1, 10)",blue_median_dry
"(17, 11)",blue_median_wet
"(36, 13)",brba_median
"(22, 15)",brba_median_wet
"(1, 16)",brightness_median
"(39, 17)",brightness_median_dry
"(11, 18)",brightness_median_wet
"(10, 19)",bsi_median
"(1, 20)",bsi_median_1
"(1, 21)",bsi_median_2
"(1, 22)",cvi_median
"(1, 24)",cvi_median_wet
"(1, 25)",dswi5_median
"(30, 29)",evi_median_dry
"(5, 32)",gcvi_median_dry
"(2, 35)",gemi_median_dry
"(23, 38)",gli_median_dry
"(32, 39)",gli_median_wet
"(1, 42)",green_median_wet
"(37, 43)",green_stdDev
"(1, 44)",gvmi_median
"(14, 49)",iia_median_dry
"(15, 51)",lswi_median
"(3, 52)",lswi_median_dry
"(40, 54)",mbi_median
"(42, 57)",nddi_median
"(1, 58)",nddi_median_dry
"(38, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(27, 63)",ndwi_median
"(1, 64)",ndwi_median_dry
"(34, 65)",ndwi_median_wet
"(25, 67)",nir_median_contrast
"(35, 68)",nir_median_dry
"(18, 69)",nir_median_dry_contrast
"(8, 71)",nir_stdDev
"(41, 72)",osavi_median
"(6, 73)",osavi_median_dry
"(1, 75)",ratio_median
"(33, 76)",ratio_median_dry
"(28, 77)",ratio_median_wet
"(16, 78)",red_median
"(1, 79)",red_median_contrast
"(1, 81)",red_median_dry_contrast
"(1, 82)",red_median_wet
"(1, 83)",red_stdDev
"(29, 85)",ri_median_dry
"(1, 87)",rvi_median
"(26, 88)",rvi_median_1
"(20, 89)",rvi_median_wet
"(19, 90)",shape_median
"(1, 92)",shape_median_wet
"(44, 94)",swir1_median
"(1, 96)",swir1_median_wet
"(1, 97)",swir1_stdDev
"(43, 98)",swir2_median
"(1, 100)",swir2_median_wet
"(1, 101)",swir2_stdDev
"(4, 102)",ui_median
"(12, 105)",wetness_median
"(31, 106)",wetness_median_dry
"(21, 107)",wetness_median_wet
