ranking,features
"(41, 4)",avi_median_dry
"(24, 6)",awei_median
"(33, 7)",awei_median_dry
"(14, 9)",blue_median
"(50, 11)",blue_median_wet
"(49, 13)",brba_median
"(3, 14)",brba_median_dry
"(60, 15)",brba_median_wet
"(13, 17)",brightness_median_dry
"(11, 19)",bsi_median
"(1, 20)",bsi_median_1
"(22, 21)",bsi_median_2
"(27, 22)",cvi_median
"(31, 24)",cvi_median_wet
"(62, 25)",dswi5_median
"(51, 28)",evi_median
"(42, 29)",evi_median_dry
"(8, 30)",evi_median_wet
"(4, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(28, 33)",gcvi_median_wet
"(2, 35)",gemi_median_dry
"(20, 36)",gemi_median_wet
"(53, 38)",gli_median_dry
"(9, 39)",gli_median_wet
"(61, 40)",green_median
"(30, 41)",green_median_dry
"(12, 43)",green_stdDev
"(16, 48)",iia_median
"(19, 49)",iia_median_dry
"(7, 50)",iia_median_wet
"(58, 53)",lswi_median_wet
"(26, 56)",mbi_median_wet
"(39, 59)",nddi_median_wet
"(46, 60)",ndvi_median
"(35, 62)",ndvi_median_wet
"(40, 66)",nir_median
"(1, 67)",nir_median_contrast
"(6, 68)",nir_median_dry
"(18, 69)",nir_median_dry_contrast
"(56, 72)",osavi_median
"(36, 74)",osavi_median_wet
"(57, 75)",ratio_median
"(25, 77)",ratio_median_wet
"(43, 78)",red_median
"(10, 79)",red_median_contrast
"(44, 80)",red_median_dry
"(45, 81)",red_median_dry_contrast
"(5, 82)",red_median_wet
"(1, 83)",red_stdDev
"(17, 84)",ri_median
"(1, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(59, 88)",rvi_median_1
"(38, 89)",rvi_median_wet
"(34, 90)",shape_median
"(52, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(37, 93)",solpe
"(21, 94)",swir1_median
"(23, 97)",swir1_stdDev
"(15, 98)",swir2_median
"(48, 99)",swir2_median_dry
"(47, 100)",swir2_median_wet
"(29, 101)",swir2_stdDev
"(54, 104)",ui_median_wet
"(32, 106)",wetness_median_dry
"(55, 107)",wetness_median_wet
