ranking,features
"(38, 1)",afvi_median_dry
"(1, 3)",avi_median
"(6, 4)",avi_median_dry
"(51, 6)",awei_median
"(61, 7)",awei_median_dry
"(19, 8)",awei_median_wet
"(29, 9)",blue_median
"(14, 10)",blue_median_dry
"(54, 11)",blue_median_wet
"(25, 12)",blue_stdDev
"(46, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(62, 18)",brightness_median_wet
"(52, 24)",cvi_median_wet
"(43, 26)",dswi5_median_dry
"(37, 27)",dswi5_median_wet
"(44, 28)",evi_median
"(23, 29)",evi_median_dry
"(16, 30)",evi_median_wet
"(40, 31)",gcvi_median
"(30, 32)",gcvi_median_dry
"(15, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(11, 35)",gemi_median_dry
"(35, 36)",gemi_median_wet
"(18, 37)",gli_median
"(1, 38)",gli_median_dry
"(36, 39)",gli_median_wet
"(28, 40)",green_median
"(45, 41)",green_median_dry
"(27, 42)",green_median_wet
"(49, 43)",green_stdDev
"(53, 44)",gvmi_median
"(8, 47)",hillshade
"(24, 48)",iia_median
"(50, 49)",iia_median_dry
"(21, 50)",iia_median_wet
"(48, 62)",ndvi_median_wet
"(47, 63)",ndwi_median
"(57, 65)",ndwi_median_wet
"(1, 66)",nir_median
"(5, 68)",nir_median_dry
"(26, 70)",nir_median_wet
"(32, 71)",nir_stdDev
"(2, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(10, 74)",osavi_median_wet
"(13, 75)",ratio_median
"(9, 76)",ratio_median_dry
"(34, 77)",ratio_median_wet
"(33, 78)",red_median
"(60, 81)",red_median_dry_contrast
"(59, 83)",red_stdDev
"(42, 86)",ri_median_wet
"(58, 87)",rvi_median
"(3, 88)",rvi_median_1
"(17, 90)",shape_median
"(4, 91)",shape_median_dry
"(41, 92)",shape_median_wet
"(31, 93)",solpe
"(56, 96)",swir1_median_wet
"(1, 97)",swir1_stdDev
"(39, 98)",swir2_median
"(7, 100)",swir2_median_wet
"(22, 101)",swir2_stdDev
"(12, 105)",wetness_median
"(55, 106)",wetness_median_dry
"(20, 107)",wetness_median_wet
