ranking,features
"(50, 0)",afvi_median
"(52, 4)",avi_median_dry
"(29, 5)",avi_median_wet
"(1, 6)",awei_median
"(24, 7)",awei_median_dry
"(16, 8)",awei_median_wet
"(46, 9)",blue_median
"(14, 10)",blue_median_dry
"(25, 11)",blue_median_wet
"(35, 12)",blue_stdDev
"(1, 16)",brightness_median
"(4, 17)",brightness_median_dry
"(8, 19)",bsi_median
"(40, 20)",bsi_median_1
"(19, 21)",bsi_median_2
"(49, 23)",cvi_median_dry
"(5, 24)",cvi_median_wet
"(34, 25)",dswi5_median
"(1, 26)",dswi5_median_dry
"(1, 27)",dswi5_median_wet
"(22, 28)",evi_median
"(18, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(1, 33)",gcvi_median_wet
"(9, 35)",gemi_median_dry
"(43, 36)",gemi_median_wet
"(1, 37)",gli_median
"(1, 41)",green_median_dry
"(17, 42)",green_median_wet
"(1, 43)",green_stdDev
"(42, 44)",gvmi_median
"(37, 45)",gvmi_median_dry
"(1, 46)",gvmi_median_wet
"(1, 47)",hillshade
"(47, 48)",iia_median
"(11, 49)",iia_median_dry
"(23, 50)",iia_median_wet
"(45, 51)",lswi_median
"(1, 53)",lswi_median_wet
"(41, 58)",nddi_median_dry
"(21, 61)",ndvi_median_dry
"(7, 62)",ndvi_median_wet
"(39, 63)",ndwi_median
"(53, 64)",ndwi_median_dry
"(31, 65)",ndwi_median_wet
"(30, 70)",nir_median_wet
"(48, 73)",osavi_median_dry
"(2, 74)",osavi_median_wet
"(51, 75)",ratio_median
"(36, 76)",ratio_median_dry
"(44, 77)",ratio_median_wet
"(10, 80)",red_median_dry
"(1, 86)",ri_median_wet
"(13, 88)",rvi_median_1
"(54, 89)",rvi_median_wet
"(6, 90)",shape_median
"(26, 93)",solpe
"(32, 94)",swir1_median
"(20, 95)",swir1_median_dry
"(1, 97)",swir1_stdDev
"(3, 98)",swir2_median
"(12, 99)",swir2_median_dry
"(33, 102)",ui_median
"(38, 103)",ui_median_dry
"(27, 104)",ui_median_wet
"(15, 105)",wetness_median
"(1, 106)",wetness_median_dry
"(28, 107)",wetness_median_wet
