ranking,features
"(61, 0)",afvi_median
"(15, 2)",afvi_median_wet
"(4, 5)",avi_median_wet
"(35, 8)",awei_median_wet
"(23, 9)",blue_median
"(10, 12)",blue_stdDev
"(55, 15)",brba_median_wet
"(56, 16)",brightness_median
"(18, 17)",brightness_median_dry
"(37, 20)",bsi_median_1
"(47, 21)",bsi_median_2
"(38, 23)",cvi_median_dry
"(57, 24)",cvi_median_wet
"(1, 28)",evi_median
"(60, 29)",evi_median_dry
"(14, 30)",evi_median_wet
"(13, 33)",gcvi_median_wet
"(19, 35)",gemi_median_dry
"(46, 36)",gemi_median_wet
"(36, 39)",gli_median_wet
"(17, 40)",green_median
"(51, 41)",green_median_dry
"(16, 42)",green_median_wet
"(21, 43)",green_stdDev
"(25, 46)",gvmi_median_wet
"(22, 47)",hillshade
"(52, 48)",iia_median
"(24, 50)",iia_median_wet
"(59, 51)",lswi_median
"(41, 55)",mbi_median_dry
"(44, 56)",mbi_median_wet
"(48, 57)",nddi_median
"(28, 59)",nddi_median_wet
"(42, 60)",ndvi_median
"(33, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(6, 65)",ndwi_median_wet
"(34, 67)",nir_median_contrast
"(45, 68)",nir_median_dry
"(39, 70)",nir_median_wet
"(58, 71)",nir_stdDev
"(8, 72)",osavi_median
"(50, 73)",osavi_median_dry
"(2, 74)",osavi_median_wet
"(27, 76)",ratio_median_dry
"(1, 77)",ratio_median_wet
"(12, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(7, 81)",red_median_dry_contrast
"(49, 82)",red_median_wet
"(1, 83)",red_stdDev
"(43, 84)",ri_median
"(54, 86)",ri_median_wet
"(26, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(30, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(11, 93)",solpe
"(31, 94)",swir1_median
"(20, 95)",swir1_median_dry
"(29, 96)",swir1_median_wet
"(3, 97)",swir1_stdDev
"(53, 99)",swir2_median_dry
"(9, 101)",swir2_stdDev
"(62, 103)",ui_median_dry
"(40, 104)",ui_median_wet
"(5, 106)",wetness_median_dry
"(32, 107)",wetness_median_wet
