ranking,features
"(35, 0)",afvi_median
"(1, 3)",avi_median
"(16, 4)",avi_median_dry
"(32, 5)",avi_median_wet
"(8, 7)",awei_median_dry
"(56, 9)",blue_median
"(19, 10)",blue_median_dry
"(12, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(28, 14)",brba_median_dry
"(51, 15)",brba_median_wet
"(33, 16)",brightness_median
"(29, 17)",brightness_median_dry
"(23, 18)",brightness_median_wet
"(44, 19)",bsi_median
"(40, 20)",bsi_median_1
"(50, 22)",cvi_median
"(53, 26)",dswi5_median_dry
"(11, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(46, 29)",evi_median_dry
"(24, 32)",gcvi_median_dry
"(17, 33)",gcvi_median_wet
"(13, 34)",gemi_median
"(42, 35)",gemi_median_dry
"(45, 36)",gemi_median_wet
"(38, 37)",gli_median
"(36, 40)",green_median
"(7, 42)",green_median_wet
"(14, 43)",green_stdDev
"(34, 45)",gvmi_median_dry
"(54, 47)",hillshade
"(25, 49)",iia_median_dry
"(26, 50)",iia_median_wet
"(10, 55)",mbi_median_dry
"(31, 57)",nddi_median
"(1, 60)",ndvi_median
"(43, 61)",ndvi_median_dry
"(55, 62)",ndvi_median_wet
"(30, 66)",nir_median
"(1, 67)",nir_median_contrast
"(49, 70)",nir_median_wet
"(15, 71)",nir_stdDev
"(27, 72)",osavi_median
"(1, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(1, 77)",ratio_median_wet
"(6, 78)",red_median
"(37, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(21, 82)",red_median_wet
"(4, 83)",red_stdDev
"(22, 85)",ri_median_dry
"(52, 86)",ri_median_wet
"(41, 87)",rvi_median
"(47, 88)",rvi_median_1
"(5, 89)",rvi_median_wet
"(20, 92)",shape_median_wet
"(39, 93)",solpe
"(3, 95)",swir1_median_dry
"(9, 96)",swir1_median_wet
"(48, 97)",swir1_stdDev
"(1, 99)",swir2_median_dry
"(18, 100)",swir2_median_wet
"(1, 102)",ui_median
"(2, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
