ranking,features
"(1, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(18, 5)",avi_median_wet
"(43, 6)",awei_median
"(1, 8)",awei_median_wet
"(35, 9)",blue_median
"(45, 10)",blue_median_dry
"(2, 11)",blue_median_wet
"(26, 12)",blue_stdDev
"(1, 14)",brba_median_dry
"(20, 16)",brightness_median
"(12, 17)",brightness_median_dry
"(19, 18)",brightness_median_wet
"(51, 19)",bsi_median
"(22, 22)",cvi_median
"(38, 23)",cvi_median_dry
"(47, 27)",dswi5_median_wet
"(46, 29)",evi_median_dry
"(24, 30)",evi_median_wet
"(29, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(10, 33)",gcvi_median_wet
"(14, 34)",gemi_median
"(1, 35)",gemi_median_dry
"(41, 36)",gemi_median_wet
"(1, 37)",gli_median
"(42, 40)",green_median
"(33, 41)",green_median_dry
"(40, 42)",green_median_wet
"(49, 43)",green_stdDev
"(11, 46)",gvmi_median_wet
"(25, 49)",iia_median_dry
"(3, 50)",iia_median_wet
"(44, 51)",lswi_median
"(39, 53)",lswi_median_wet
"(34, 55)",mbi_median_dry
"(32, 57)",nddi_median
"(6, 58)",nddi_median_dry
"(37, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(27, 62)",ndvi_median_wet
"(7, 65)",ndwi_median_wet
"(13, 66)",nir_median
"(1, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(1, 69)",nir_median_dry_contrast
"(30, 70)",nir_median_wet
"(9, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(15, 76)",ratio_median_dry
"(16, 77)",ratio_median_wet
"(5, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(17, 82)",red_median_wet
"(8, 83)",red_stdDev
"(1, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(36, 87)",rvi_median
"(50, 88)",rvi_median_1
"(21, 90)",shape_median
"(1, 92)",shape_median_wet
"(28, 93)",solpe
"(31, 95)",swir1_median_dry
"(48, 97)",swir1_stdDev
"(1, 100)",swir2_median_wet
"(23, 104)",ui_median_wet
"(4, 105)",wetness_median
"(1, 107)",wetness_median_wet
