ranking,features
"(9, 0)",afvi_median
"(33, 1)",afvi_median_dry
"(2, 2)",afvi_median_wet
"(47, 3)",avi_median
"(51, 7)",awei_median_dry
"(5, 8)",awei_median_wet
"(43, 10)",blue_median_dry
"(34, 12)",blue_stdDev
"(11, 14)",brba_median_dry
"(1, 17)",brightness_median_dry
"(46, 18)",brightness_median_wet
"(60, 22)",cvi_median
"(48, 23)",cvi_median_dry
"(21, 24)",cvi_median_wet
"(45, 27)",dswi5_median_wet
"(56, 28)",evi_median
"(1, 29)",evi_median_dry
"(57, 30)",evi_median_wet
"(50, 31)",gcvi_median
"(35, 33)",gcvi_median_wet
"(22, 36)",gemi_median_wet
"(49, 38)",gli_median_dry
"(61, 39)",gli_median_wet
"(53, 41)",green_median_dry
"(1, 42)",green_median_wet
"(39, 43)",green_stdDev
"(23, 47)",hillshade
"(16, 48)",iia_median
"(6, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(41, 53)",lswi_median_wet
"(1, 57)",nddi_median
"(32, 58)",nddi_median_dry
"(37, 59)",nddi_median_wet
"(30, 60)",ndvi_median
"(38, 61)",ndvi_median_dry
"(20, 62)",ndvi_median_wet
"(1, 63)",ndwi_median
"(54, 64)",ndwi_median_dry
"(13, 65)",ndwi_median_wet
"(27, 67)",nir_median_contrast
"(59, 68)",nir_median_dry
"(14, 70)",nir_median_wet
"(62, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(24, 77)",ratio_median_wet
"(58, 79)",red_median_contrast
"(10, 80)",red_median_dry
"(15, 83)",red_stdDev
"(3, 84)",ri_median
"(44, 85)",ri_median_dry
"(4, 86)",ri_median_wet
"(52, 88)",rvi_median_1
"(31, 89)",rvi_median_wet
"(55, 92)",shape_median_wet
"(7, 93)",solpe
"(28, 94)",swir1_median
"(40, 96)",swir1_median_wet
"(42, 97)",swir1_stdDev
"(36, 98)",swir2_median
"(12, 99)",swir2_median_dry
"(29, 101)",swir2_stdDev
"(8, 102)",ui_median
"(17, 103)",ui_median_dry
"(26, 104)",ui_median_wet
"(25, 105)",wetness_median
"(19, 106)",wetness_median_dry
"(18, 107)",wetness_median_wet
