ranking,features
"(4, 1)",afvi_median_dry
"(30, 2)",afvi_median_wet
"(16, 3)",avi_median
"(11, 4)",avi_median_dry
"(2, 5)",avi_median_wet
"(5, 7)",awei_median_dry
"(28, 8)",awei_median_wet
"(59, 9)",blue_median
"(12, 12)",blue_stdDev
"(60, 14)",brba_median_dry
"(40, 16)",brightness_median
"(6, 17)",brightness_median_dry
"(39, 18)",brightness_median_wet
"(1, 22)",cvi_median
"(19, 23)",cvi_median_dry
"(50, 24)",cvi_median_wet
"(37, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(23, 30)",evi_median_wet
"(22, 33)",gcvi_median_wet
"(51, 36)",gemi_median_wet
"(1, 40)",green_median
"(55, 41)",green_median_dry
"(13, 42)",green_median_wet
"(57, 43)",green_stdDev
"(49, 45)",gvmi_median_dry
"(43, 47)",hillshade
"(58, 48)",iia_median
"(29, 49)",iia_median_dry
"(54, 52)",lswi_median_dry
"(9, 53)",lswi_median_wet
"(56, 54)",mbi_median
"(15, 55)",mbi_median_dry
"(1, 56)",mbi_median_wet
"(31, 57)",nddi_median
"(53, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(20, 62)",ndvi_median_wet
"(7, 67)",nir_median_contrast
"(42, 69)",nir_median_dry_contrast
"(46, 70)",nir_median_wet
"(26, 71)",nir_stdDev
"(44, 72)",osavi_median
"(52, 73)",osavi_median_dry
"(21, 75)",ratio_median
"(48, 76)",ratio_median_dry
"(41, 77)",ratio_median_wet
"(1, 78)",red_median
"(33, 79)",red_median_contrast
"(38, 80)",red_median_dry
"(32, 81)",red_median_dry_contrast
"(61, 82)",red_median_wet
"(10, 83)",red_stdDev
"(34, 85)",ri_median_dry
"(8, 87)",rvi_median
"(36, 92)",shape_median_wet
"(24, 93)",solpe
"(35, 94)",swir1_median
"(17, 95)",swir1_median_dry
"(27, 96)",swir1_median_wet
"(25, 97)",swir1_stdDev
"(62, 98)",swir2_median
"(1, 99)",swir2_median_dry
"(45, 100)",swir2_median_wet
"(3, 101)",swir2_stdDev
"(18, 104)",ui_median_wet
"(47, 105)",wetness_median
"(14, 107)",wetness_median_wet
