ranking,features
"(14, 2)",afvi_median_wet
"(9, 3)",avi_median
"(56, 4)",avi_median_dry
"(54, 5)",avi_median_wet
"(25, 7)",awei_median_dry
"(38, 8)",awei_median_wet
"(1, 9)",blue_median
"(40, 10)",blue_median_dry
"(33, 14)",brba_median_dry
"(42, 16)",brightness_median
"(35, 17)",brightness_median_dry
"(2, 19)",bsi_median
"(1, 20)",bsi_median_1
"(21, 21)",bsi_median_2
"(59, 22)",cvi_median
"(7, 25)",dswi5_median
"(5, 26)",dswi5_median_dry
"(1, 27)",dswi5_median_wet
"(10, 28)",evi_median
"(29, 29)",evi_median_dry
"(17, 33)",gcvi_median_wet
"(1, 35)",gemi_median_dry
"(27, 36)",gemi_median_wet
"(28, 38)",gli_median_dry
"(57, 41)",green_median_dry
"(1, 43)",green_stdDev
"(11, 44)",gvmi_median
"(1, 45)",gvmi_median_dry
"(37, 46)",gvmi_median_wet
"(55, 48)",iia_median
"(46, 50)",iia_median_wet
"(15, 51)",lswi_median
"(1, 52)",lswi_median_dry
"(34, 53)",lswi_median_wet
"(16, 54)",mbi_median
"(8, 55)",mbi_median_dry
"(18, 56)",mbi_median_wet
"(6, 59)",nddi_median_wet
"(58, 60)",ndvi_median
"(41, 61)",ndvi_median_dry
"(12, 65)",ndwi_median_wet
"(23, 66)",nir_median
"(53, 68)",nir_median_dry
"(48, 70)",nir_median_wet
"(19, 71)",nir_stdDev
"(1, 73)",osavi_median_dry
"(39, 74)",osavi_median_wet
"(44, 76)",ratio_median_dry
"(50, 77)",ratio_median_wet
"(31, 78)",red_median
"(45, 80)",red_median_dry
"(1, 83)",red_stdDev
"(30, 84)",ri_median
"(22, 86)",ri_median_wet
"(24, 88)",rvi_median_1
"(36, 89)",rvi_median_wet
"(43, 90)",shape_median
"(3, 91)",shape_median_dry
"(13, 94)",swir1_median
"(51, 95)",swir1_median_dry
"(26, 96)",swir1_median_wet
"(49, 98)",swir2_median
"(52, 99)",swir2_median_dry
"(4, 100)",swir2_median_wet
"(32, 102)",ui_median
"(20, 104)",ui_median_wet
"(47, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
