ranking,features
"(61, 0)",afvi_median
"(8, 2)",afvi_median_wet
"(23, 3)",avi_median
"(58, 5)",avi_median_wet
"(29, 6)",awei_median
"(54, 7)",awei_median_dry
"(30, 8)",awei_median_wet
"(26, 9)",blue_median
"(56, 10)",blue_median_dry
"(25, 12)",blue_stdDev
"(52, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(31, 19)",bsi_median
"(51, 21)",bsi_median_2
"(59, 24)",cvi_median_wet
"(28, 25)",dswi5_median
"(49, 27)",dswi5_median_wet
"(2, 28)",evi_median
"(1, 29)",evi_median_dry
"(12, 30)",evi_median_wet
"(35, 31)",gcvi_median
"(40, 33)",gcvi_median_wet
"(34, 35)",gemi_median_dry
"(37, 39)",gli_median_wet
"(32, 40)",green_median
"(36, 41)",green_median_dry
"(41, 42)",green_median_wet
"(48, 43)",green_stdDev
"(45, 46)",gvmi_median_wet
"(20, 47)",hillshade
"(50, 50)",iia_median_wet
"(60, 51)",lswi_median
"(27, 54)",mbi_median
"(62, 55)",mbi_median_dry
"(24, 59)",nddi_median_wet
"(43, 60)",ndvi_median
"(42, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(18, 65)",ndwi_median_wet
"(22, 68)",nir_median_dry
"(39, 70)",nir_median_wet
"(4, 72)",osavi_median
"(17, 73)",osavi_median_dry
"(9, 74)",osavi_median_wet
"(57, 75)",ratio_median
"(13, 76)",ratio_median_dry
"(1, 77)",ratio_median_wet
"(1, 79)",red_median_contrast
"(5, 80)",red_median_dry
"(10, 81)",red_median_dry_contrast
"(38, 82)",red_median_wet
"(1, 83)",red_stdDev
"(44, 87)",rvi_median
"(53, 88)",rvi_median_1
"(47, 89)",rvi_median_wet
"(1, 92)",shape_median_wet
"(16, 93)",solpe
"(14, 94)",swir1_median
"(21, 95)",swir1_median_dry
"(7, 96)",swir1_median_wet
"(11, 97)",swir1_stdDev
"(33, 98)",swir2_median
"(55, 99)",swir2_median_dry
"(3, 101)",swir2_stdDev
"(19, 104)",ui_median_wet
"(15, 105)",wetness_median
"(6, 106)",wetness_median_dry
"(46, 107)",wetness_median_wet
