ranking,features
"(49, 1)",afvi_median_dry
"(5, 6)",awei_median
"(23, 7)",awei_median_dry
"(31, 8)",awei_median_wet
"(1, 10)",blue_median_dry
"(62, 12)",blue_stdDev
"(46, 15)",brba_median_wet
"(47, 16)",brightness_median
"(12, 17)",brightness_median_dry
"(11, 18)",brightness_median_wet
"(16, 19)",bsi_median
"(2, 20)",bsi_median_1
"(10, 22)",cvi_median
"(34, 23)",cvi_median_dry
"(22, 24)",cvi_median_wet
"(19, 25)",dswi5_median
"(27, 26)",dswi5_median_dry
"(54, 28)",evi_median
"(58, 32)",gcvi_median_dry
"(35, 35)",gemi_median_dry
"(7, 38)",gli_median_dry
"(39, 44)",gvmi_median
"(52, 45)",gvmi_median_dry
"(37, 49)",iia_median_dry
"(15, 51)",lswi_median
"(24, 52)",lswi_median_dry
"(40, 54)",mbi_median
"(1, 55)",mbi_median_dry
"(30, 56)",mbi_median_wet
"(9, 57)",nddi_median
"(1, 58)",nddi_median_dry
"(1, 60)",ndvi_median
"(4, 61)",ndvi_median_dry
"(51, 62)",ndvi_median_wet
"(26, 63)",ndwi_median
"(18, 64)",ndwi_median_dry
"(56, 69)",nir_median_dry_contrast
"(38, 71)",nir_stdDev
"(57, 72)",osavi_median
"(21, 73)",osavi_median_dry
"(50, 74)",osavi_median_wet
"(29, 75)",ratio_median
"(17, 76)",ratio_median_dry
"(42, 77)",ratio_median_wet
"(32, 79)",red_median_contrast
"(55, 80)",red_median_dry
"(20, 81)",red_median_dry_contrast
"(33, 82)",red_median_wet
"(14, 83)",red_stdDev
"(53, 85)",ri_median_dry
"(28, 87)",rvi_median
"(1, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(25, 90)",shape_median
"(61, 91)",shape_median_dry
"(45, 92)",shape_median_wet
"(59, 94)",swir1_median
"(8, 95)",swir1_median_dry
"(13, 96)",swir1_median_wet
"(6, 97)",swir1_stdDev
"(60, 98)",swir2_median
"(43, 99)",swir2_median_dry
"(1, 100)",swir2_median_wet
"(3, 101)",swir2_stdDev
"(36, 103)",ui_median_dry
"(44, 104)",ui_median_wet
"(41, 106)",wetness_median_dry
"(48, 107)",wetness_median_wet
