ranking,features
"(37, 2)",afvi_median_wet
"(34, 3)",avi_median
"(33, 4)",avi_median_dry
"(8, 5)",avi_median_wet
"(38, 6)",awei_median
"(9, 7)",awei_median_dry
"(6, 8)",awei_median_wet
"(28, 9)",blue_median
"(45, 11)",blue_median_wet
"(52, 13)",brba_median
"(47, 16)",brightness_median
"(23, 17)",brightness_median_dry
"(40, 22)",cvi_median
"(32, 24)",cvi_median_wet
"(58, 25)",dswi5_median
"(20, 26)",dswi5_median_dry
"(27, 27)",dswi5_median_wet
"(57, 29)",evi_median_dry
"(49, 30)",evi_median_wet
"(35, 32)",gcvi_median_dry
"(3, 33)",gcvi_median_wet
"(21, 34)",gemi_median
"(14, 37)",gli_median
"(24, 38)",gli_median_dry
"(13, 39)",gli_median_wet
"(16, 40)",green_median
"(1, 41)",green_median_dry
"(5, 45)",gvmi_median_dry
"(53, 46)",gvmi_median_wet
"(2, 47)",hillshade
"(4, 48)",iia_median
"(60, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(62, 54)",mbi_median
"(46, 59)",nddi_median_wet
"(31, 60)",ndvi_median
"(1, 62)",ndvi_median_wet
"(48, 63)",ndwi_median
"(56, 64)",ndwi_median_dry
"(43, 65)",ndwi_median_wet
"(59, 66)",nir_median
"(10, 68)",nir_median_dry
"(36, 69)",nir_median_dry_contrast
"(61, 70)",nir_median_wet
"(30, 71)",nir_stdDev
"(17, 72)",osavi_median
"(29, 74)",osavi_median_wet
"(44, 75)",ratio_median
"(11, 77)",ratio_median_wet
"(12, 78)",red_median
"(19, 80)",red_median_dry
"(50, 82)",red_median_wet
"(15, 84)",ri_median
"(1, 86)",ri_median_wet
"(55, 87)",rvi_median
"(39, 88)",rvi_median_1
"(7, 89)",rvi_median_wet
"(18, 91)",shape_median_dry
"(26, 93)",solpe
"(1, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(54, 97)",swir1_stdDev
"(51, 99)",swir2_median_dry
"(25, 100)",swir2_median_wet
"(22, 104)",ui_median_wet
"(42, 106)",wetness_median_dry
"(41, 107)",wetness_median_wet
