ranking,features
"(51, 0)",afvi_median
"(43, 2)",afvi_median_wet
"(1, 4)",avi_median_dry
"(45, 5)",avi_median_wet
"(50, 6)",awei_median
"(40, 9)",blue_median
"(41, 12)",blue_stdDev
"(30, 13)",brba_median
"(61, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(31, 22)",cvi_median
"(1, 23)",cvi_median_dry
"(15, 24)",cvi_median_wet
"(23, 25)",dswi5_median
"(54, 27)",dswi5_median_wet
"(11, 28)",evi_median
"(16, 29)",evi_median_dry
"(32, 30)",evi_median_wet
"(8, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(46, 33)",gcvi_median_wet
"(55, 35)",gemi_median_dry
"(20, 36)",gemi_median_wet
"(48, 37)",gli_median
"(5, 38)",gli_median_dry
"(4, 39)",gli_median_wet
"(58, 42)",green_median_wet
"(49, 43)",green_stdDev
"(53, 45)",gvmi_median_dry
"(39, 46)",gvmi_median_wet
"(1, 47)",hillshade
"(13, 48)",iia_median
"(26, 49)",iia_median_dry
"(25, 53)",lswi_median_wet
"(52, 57)",nddi_median
"(2, 60)",ndvi_median
"(56, 61)",ndvi_median_dry
"(18, 62)",ndvi_median_wet
"(60, 63)",ndwi_median
"(59, 68)",nir_median_dry
"(33, 69)",nir_median_dry_contrast
"(7, 72)",osavi_median
"(24, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(14, 75)",ratio_median
"(44, 76)",ratio_median_dry
"(6, 77)",ratio_median_wet
"(1, 80)",red_median_dry
"(10, 81)",red_median_dry_contrast
"(36, 82)",red_median_wet
"(17, 83)",red_stdDev
"(28, 84)",ri_median
"(27, 85)",ri_median_dry
"(29, 86)",ri_median_wet
"(1, 87)",rvi_median
"(57, 88)",rvi_median_1
"(3, 89)",rvi_median_wet
"(9, 90)",shape_median
"(42, 91)",shape_median_dry
"(12, 92)",shape_median_wet
"(47, 93)",solpe
"(22, 95)",swir1_median_dry
"(34, 97)",swir1_stdDev
"(37, 98)",swir2_median
"(35, 99)",swir2_median_dry
"(38, 102)",ui_median
"(21, 104)",ui_median_wet
"(19, 106)",wetness_median_dry
