ranking,features
"(23, 0)",afvi_median
"(49, 2)",afvi_median_wet
"(46, 4)",avi_median_dry
"(38, 8)",awei_median_wet
"(1, 11)",blue_median_wet
"(1, 14)",brba_median_dry
"(40, 15)",brba_median_wet
"(1, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(32, 18)",brightness_median_wet
"(21, 24)",cvi_median_wet
"(39, 25)",dswi5_median
"(48, 26)",dswi5_median_dry
"(47, 27)",dswi5_median_wet
"(20, 28)",evi_median
"(1, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(1, 32)",gcvi_median_dry
"(25, 33)",gcvi_median_wet
"(19, 34)",gemi_median
"(1, 35)",gemi_median_dry
"(14, 37)",gli_median
"(42, 40)",green_median
"(6, 41)",green_median_dry
"(4, 42)",green_median_wet
"(44, 43)",green_stdDev
"(45, 45)",gvmi_median_dry
"(29, 46)",gvmi_median_wet
"(1, 47)",hillshade
"(1, 49)",iia_median_dry
"(13, 52)",lswi_median_dry
"(37, 53)",lswi_median_wet
"(41, 54)",mbi_median
"(35, 57)",nddi_median
"(9, 58)",nddi_median_dry
"(27, 61)",ndvi_median_dry
"(28, 63)",ndwi_median
"(22, 65)",ndwi_median_wet
"(1, 67)",nir_median_contrast
"(18, 68)",nir_median_dry
"(8, 69)",nir_median_dry_contrast
"(33, 70)",nir_median_wet
"(16, 71)",nir_stdDev
"(1, 72)",osavi_median
"(17, 73)",osavi_median_dry
"(10, 74)",osavi_median_wet
"(1, 76)",ratio_median_dry
"(31, 78)",red_median
"(1, 80)",red_median_dry
"(34, 81)",red_median_dry_contrast
"(24, 82)",red_median_wet
"(2, 83)",red_stdDev
"(7, 84)",ri_median
"(1, 85)",ri_median_dry
"(5, 88)",rvi_median_1
"(3, 90)",shape_median
"(1, 92)",shape_median_wet
"(36, 93)",solpe
"(43, 95)",swir1_median_dry
"(50, 96)",swir1_median_wet
"(26, 97)",swir1_stdDev
"(51, 99)",swir2_median_dry
"(12, 100)",swir2_median_wet
"(30, 102)",ui_median
"(15, 103)",ui_median_dry
"(1, 105)",wetness_median
"(11, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
