ranking,features
"(52, 0)",afvi_median
"(40, 4)",avi_median_dry
"(54, 5)",avi_median_wet
"(51, 7)",awei_median_dry
"(58, 10)",blue_median_dry
"(27, 11)",blue_median_wet
"(34, 12)",blue_stdDev
"(47, 13)",brba_median
"(46, 14)",brba_median_dry
"(42, 15)",brba_median_wet
"(32, 17)",brightness_median_dry
"(29, 19)",bsi_median
"(1, 20)",bsi_median_1
"(22, 21)",bsi_median_2
"(56, 23)",cvi_median_dry
"(33, 24)",cvi_median_wet
"(36, 27)",dswi5_median_wet
"(13, 28)",evi_median
"(1, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(45, 33)",gcvi_median_wet
"(7, 34)",gemi_median
"(2, 35)",gemi_median_dry
"(30, 36)",gemi_median_wet
"(20, 39)",gli_median_wet
"(35, 41)",green_median_dry
"(25, 42)",green_median_wet
"(28, 43)",green_stdDev
"(4, 48)",iia_median
"(24, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(48, 53)",lswi_median_wet
"(53, 57)",nddi_median
"(49, 60)",ndvi_median
"(55, 62)",ndvi_median_wet
"(1, 63)",ndwi_median
"(26, 66)",nir_median
"(1, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(14, 69)",nir_median_dry_contrast
"(17, 71)",nir_stdDev
"(15, 72)",osavi_median
"(5, 74)",osavi_median_wet
"(39, 75)",ratio_median
"(38, 77)",ratio_median_wet
"(50, 78)",red_median
"(9, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(37, 81)",red_median_dry_contrast
"(1, 82)",red_median_wet
"(6, 83)",red_stdDev
"(23, 84)",ri_median
"(11, 85)",ri_median_dry
"(31, 86)",ri_median_wet
"(18, 89)",rvi_median_wet
"(19, 90)",shape_median
"(3, 92)",shape_median_wet
"(8, 94)",swir1_median
"(41, 96)",swir1_median_wet
"(10, 97)",swir1_stdDev
"(43, 98)",swir2_median
"(57, 99)",swir2_median_dry
"(21, 100)",swir2_median_wet
"(1, 101)",swir2_stdDev
"(44, 105)",wetness_median
"(12, 106)",wetness_median_dry
"(16, 107)",wetness_median_wet
