ranking,features
"(23, 0)",afvi_median
"(54, 1)",afvi_median_dry
"(1, 3)",avi_median
"(1, 4)",avi_median_dry
"(27, 5)",avi_median_wet
"(26, 6)",awei_median
"(48, 8)",awei_median_wet
"(51, 10)",blue_median_dry
"(41, 12)",blue_stdDev
"(1, 16)",brightness_median
"(8, 17)",brightness_median_dry
"(36, 22)",cvi_median
"(28, 23)",cvi_median_dry
"(24, 25)",dswi5_median
"(2, 26)",dswi5_median_dry
"(50, 27)",dswi5_median_wet
"(11, 28)",evi_median
"(30, 30)",evi_median_wet
"(12, 31)",gcvi_median
"(18, 32)",gcvi_median_dry
"(3, 34)",gemi_median
"(33, 35)",gemi_median_dry
"(6, 40)",green_median
"(40, 41)",green_median_dry
"(1, 43)",green_stdDev
"(58, 44)",gvmi_median
"(34, 45)",gvmi_median_dry
"(25, 46)",gvmi_median_wet
"(17, 47)",hillshade
"(10, 48)",iia_median
"(7, 49)",iia_median_dry
"(42, 50)",iia_median_wet
"(31, 52)",lswi_median_dry
"(60, 53)",lswi_median_wet
"(56, 56)",mbi_median_wet
"(32, 60)",ndvi_median
"(1, 61)",ndvi_median_dry
"(52, 62)",ndvi_median_wet
"(49, 63)",ndwi_median
"(57, 64)",ndwi_median_dry
"(45, 65)",ndwi_median_wet
"(1, 66)",nir_median
"(1, 68)",nir_median_dry
"(44, 70)",nir_median_wet
"(20, 72)",osavi_median
"(15, 73)",osavi_median_dry
"(1, 76)",ratio_median_dry
"(59, 78)",red_median
"(14, 79)",red_median_contrast
"(39, 80)",red_median_dry
"(19, 81)",red_median_dry_contrast
"(13, 84)",ri_median
"(5, 85)",ri_median_dry
"(53, 86)",ri_median_wet
"(38, 87)",rvi_median
"(1, 88)",rvi_median_1
"(47, 89)",rvi_median_wet
"(55, 91)",shape_median_dry
"(9, 94)",swir1_median
"(43, 95)",swir1_median_dry
"(4, 97)",swir1_stdDev
"(46, 98)",swir2_median
"(21, 99)",swir2_median_dry
"(29, 100)",swir2_median_wet
"(37, 101)",swir2_stdDev
"(16, 104)",ui_median_wet
"(22, 105)",wetness_median
"(35, 106)",wetness_median_dry
