ranking,features
"(29, 0)",afvi_median
"(1, 3)",avi_median
"(25, 4)",avi_median_dry
"(35, 10)",blue_median_dry
"(16, 11)",blue_median_wet
"(22, 12)",blue_stdDev
"(24, 14)",brba_median_dry
"(32, 17)",brightness_median_dry
"(21, 19)",bsi_median
"(27, 20)",bsi_median_1
"(8, 21)",bsi_median_2
"(44, 22)",cvi_median
"(56, 23)",cvi_median_dry
"(46, 24)",cvi_median_wet
"(55, 25)",dswi5_median
"(5, 27)",dswi5_median_wet
"(31, 28)",evi_median
"(37, 29)",evi_median_dry
"(39, 32)",gcvi_median_dry
"(51, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(49, 35)",gemi_median_dry
"(40, 36)",gemi_median_wet
"(30, 37)",gli_median
"(12, 38)",gli_median_dry
"(11, 40)",green_median
"(13, 41)",green_median_dry
"(1, 44)",gvmi_median
"(41, 46)",gvmi_median_wet
"(61, 47)",hillshade
"(62, 48)",iia_median
"(47, 49)",iia_median_dry
"(50, 50)",iia_median_wet
"(17, 51)",lswi_median
"(36, 52)",lswi_median_dry
"(19, 53)",lswi_median_wet
"(57, 55)",mbi_median_dry
"(28, 57)",nddi_median
"(2, 60)",ndvi_median
"(58, 62)",ndvi_median_wet
"(15, 63)",ndwi_median
"(18, 68)",nir_median_dry
"(54, 70)",nir_median_wet
"(14, 71)",nir_stdDev
"(1, 72)",osavi_median
"(9, 73)",osavi_median_dry
"(10, 74)",osavi_median_wet
"(45, 75)",ratio_median
"(23, 76)",ratio_median_dry
"(34, 77)",ratio_median_wet
"(3, 78)",red_median
"(48, 81)",red_median_dry_contrast
"(38, 85)",ri_median_dry
"(26, 86)",ri_median_wet
"(1, 87)",rvi_median
"(43, 88)",rvi_median_1
"(53, 89)",rvi_median_wet
"(52, 90)",shape_median
"(42, 91)",shape_median_dry
"(1, 93)",solpe
"(1, 94)",swir1_median
"(59, 95)",swir1_median_dry
"(6, 96)",swir1_median_wet
"(33, 98)",swir2_median
"(7, 101)",swir2_stdDev
"(20, 102)",ui_median
"(60, 105)",wetness_median
"(4, 107)",wetness_median_wet
