ranking,features
"(27, 0)",afvi_median
"(2, 2)",afvi_median_wet
"(28, 5)",avi_median_wet
"(14, 6)",awei_median
"(37, 7)",awei_median_dry
"(17, 8)",awei_median_wet
"(8, 9)",blue_median
"(19, 12)",blue_stdDev
"(50, 13)",brba_median
"(21, 16)",brightness_median
"(55, 18)",brightness_median_wet
"(51, 19)",bsi_median
"(22, 20)",bsi_median_1
"(7, 21)",bsi_median_2
"(3, 25)",dswi5_median
"(5, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(1, 30)",evi_median_wet
"(46, 33)",gcvi_median_wet
"(57, 35)",gemi_median_dry
"(47, 36)",gemi_median_wet
"(33, 37)",gli_median
"(41, 40)",green_median
"(24, 43)",green_stdDev
"(1, 44)",gvmi_median
"(1, 46)",gvmi_median_wet
"(53, 47)",hillshade
"(1, 48)",iia_median
"(26, 49)",iia_median_dry
"(38, 51)",lswi_median
"(25, 53)",lswi_median_wet
"(10, 54)",mbi_median
"(61, 55)",mbi_median_dry
"(52, 56)",mbi_median_wet
"(1, 59)",nddi_median_wet
"(36, 60)",ndvi_median
"(23, 62)",ndvi_median_wet
"(34, 63)",ndwi_median
"(60, 64)",ndwi_median_dry
"(9, 65)",ndwi_median_wet
"(58, 70)",nir_median_wet
"(1, 71)",nir_stdDev
"(1, 72)",osavi_median
"(11, 74)",osavi_median_wet
"(32, 75)",ratio_median
"(15, 77)",ratio_median_wet
"(20, 78)",red_median
"(44, 79)",red_median_contrast
"(39, 82)",red_median_wet
"(6, 83)",red_stdDev
"(49, 84)",ri_median
"(59, 85)",ri_median_dry
"(35, 87)",rvi_median
"(48, 88)",rvi_median_1
"(54, 89)",rvi_median_wet
"(40, 90)",shape_median
"(13, 93)",solpe
"(4, 94)",swir1_median
"(43, 96)",swir1_median_wet
"(31, 97)",swir1_stdDev
"(16, 98)",swir2_median
"(42, 99)",swir2_median_dry
"(30, 100)",swir2_median_wet
"(29, 101)",swir2_stdDev
"(45, 102)",ui_median
"(18, 104)",ui_median_wet
"(12, 105)",wetness_median
"(56, 106)",wetness_median_dry
