ranking,features
"(36, 0)",afvi_median
"(12, 1)",afvi_median_dry
"(58, 2)",afvi_median_wet
"(18, 3)",avi_median
"(3, 4)",avi_median_dry
"(48, 5)",avi_median_wet
"(59, 6)",awei_median
"(11, 8)",awei_median_wet
"(56, 9)",blue_median
"(49, 10)",blue_median_dry
"(44, 11)",blue_median_wet
"(54, 12)",blue_stdDev
"(1, 14)",brba_median_dry
"(1, 15)",brba_median_wet
"(31, 16)",brightness_median
"(22, 17)",brightness_median_dry
"(42, 18)",brightness_median_wet
"(25, 23)",cvi_median_dry
"(32, 24)",cvi_median_wet
"(1, 29)",evi_median_dry
"(30, 30)",evi_median_wet
"(1, 32)",gcvi_median_dry
"(7, 33)",gcvi_median_wet
"(40, 34)",gemi_median
"(4, 35)",gemi_median_dry
"(17, 37)",gli_median
"(20, 39)",gli_median_wet
"(34, 40)",green_median
"(38, 41)",green_median_dry
"(60, 45)",gvmi_median_dry
"(57, 47)",hillshade
"(1, 49)",iia_median_dry
"(37, 50)",iia_median_wet
"(23, 53)",lswi_median_wet
"(26, 56)",mbi_median_wet
"(46, 58)",nddi_median_dry
"(51, 61)",ndvi_median_dry
"(39, 62)",ndvi_median_wet
"(35, 63)",ndwi_median
"(19, 64)",ndwi_median_dry
"(13, 67)",nir_median_contrast
"(9, 68)",nir_median_dry
"(5, 69)",nir_median_dry_contrast
"(41, 71)",nir_stdDev
"(50, 72)",osavi_median
"(53, 73)",osavi_median_dry
"(10, 74)",osavi_median_wet
"(55, 75)",ratio_median
"(45, 78)",red_median
"(21, 79)",red_median_contrast
"(2, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(27, 82)",red_median_wet
"(6, 83)",red_stdDev
"(47, 84)",ri_median
"(52, 85)",ri_median_dry
"(24, 86)",ri_median_wet
"(33, 87)",rvi_median
"(29, 88)",rvi_median_1
"(28, 89)",rvi_median_wet
"(62, 90)",shape_median
"(1, 92)",shape_median_wet
"(43, 95)",swir1_median_dry
"(14, 96)",swir1_median_wet
"(16, 100)",swir2_median_wet
"(8, 105)",wetness_median
"(61, 106)",wetness_median_dry
"(15, 107)",wetness_median_wet
