ranking,features
"(47, 2)",afvi_median_wet
"(2, 5)",avi_median_wet
"(1, 6)",awei_median
"(1, 8)",awei_median_wet
"(57, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(40, 15)",brba_median_wet
"(30, 18)",brightness_median_wet
"(59, 20)",bsi_median_1
"(34, 21)",bsi_median_2
"(23, 22)",cvi_median
"(4, 24)",cvi_median_wet
"(15, 26)",dswi5_median_dry
"(26, 27)",dswi5_median_wet
"(21, 28)",evi_median
"(9, 29)",evi_median_dry
"(25, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(60, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(37, 34)",gemi_median
"(6, 35)",gemi_median_dry
"(1, 36)",gemi_median_wet
"(56, 37)",gli_median
"(10, 38)",gli_median_dry
"(58, 42)",green_median_wet
"(29, 43)",green_stdDev
"(44, 46)",gvmi_median_wet
"(8, 48)",iia_median
"(46, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(55, 59)",nddi_median_wet
"(42, 60)",ndvi_median
"(32, 61)",ndvi_median_dry
"(3, 62)",ndvi_median_wet
"(50, 65)",ndwi_median_wet
"(35, 66)",nir_median
"(22, 68)",nir_median_dry
"(19, 70)",nir_median_wet
"(41, 71)",nir_stdDev
"(11, 73)",osavi_median_dry
"(31, 74)",osavi_median_wet
"(45, 75)",ratio_median
"(52, 76)",ratio_median_dry
"(5, 77)",ratio_median_wet
"(48, 78)",red_median
"(24, 80)",red_median_dry
"(17, 81)",red_median_dry_contrast
"(16, 83)",red_stdDev
"(1, 84)",ri_median
"(38, 85)",ri_median_dry
"(14, 86)",ri_median_wet
"(28, 87)",rvi_median
"(27, 88)",rvi_median_1
"(36, 89)",rvi_median_wet
"(39, 90)",shape_median
"(18, 91)",shape_median_dry
"(12, 93)",solpe
"(51, 94)",swir1_median
"(13, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(53, 98)",swir2_median
"(20, 99)",swir2_median_dry
"(7, 100)",swir2_median_wet
"(43, 102)",ui_median
"(54, 104)",ui_median_wet
"(49, 105)",wetness_median
"(33, 107)",wetness_median_wet
