ranking,features
"(15, 0)",afvi_median
"(52, 1)",afvi_median_dry
"(37, 2)",afvi_median_wet
"(34, 3)",avi_median
"(1, 4)",avi_median_dry
"(56, 7)",awei_median_dry
"(28, 9)",blue_median
"(39, 11)",blue_median_wet
"(14, 12)",blue_stdDev
"(40, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(45, 20)",bsi_median_1
"(1, 23)",cvi_median_dry
"(54, 25)",dswi5_median
"(12, 28)",evi_median
"(32, 30)",evi_median_wet
"(21, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(35, 33)",gcvi_median_wet
"(27, 35)",gemi_median_dry
"(61, 36)",gemi_median_wet
"(8, 37)",gli_median
"(1, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(57, 40)",green_median
"(53, 41)",green_median_dry
"(42, 44)",gvmi_median
"(9, 46)",gvmi_median_wet
"(44, 47)",hillshade
"(4, 48)",iia_median
"(26, 49)",iia_median_dry
"(24, 50)",iia_median_wet
"(25, 53)",lswi_median_wet
"(62, 57)",nddi_median
"(1, 60)",ndvi_median
"(47, 61)",ndvi_median_dry
"(55, 62)",ndvi_median_wet
"(51, 63)",ndwi_median
"(50, 65)",ndwi_median_wet
"(29, 67)",nir_median_contrast
"(19, 68)",nir_median_dry
"(48, 69)",nir_median_dry_contrast
"(17, 72)",osavi_median
"(36, 73)",osavi_median_dry
"(2, 74)",osavi_median_wet
"(7, 75)",ratio_median
"(18, 76)",ratio_median_dry
"(10, 77)",ratio_median_wet
"(13, 80)",red_median_dry
"(5, 81)",red_median_dry_contrast
"(49, 83)",red_stdDev
"(3, 84)",ri_median
"(30, 85)",ri_median_dry
"(20, 86)",ri_median_wet
"(16, 87)",rvi_median
"(46, 88)",rvi_median_1
"(11, 89)",rvi_median_wet
"(31, 90)",shape_median
"(22, 91)",shape_median_dry
"(6, 92)",shape_median_wet
"(23, 93)",solpe
"(41, 94)",swir1_median
"(33, 95)",swir1_median_dry
"(58, 98)",swir2_median
"(60, 99)",swir2_median_dry
"(43, 102)",ui_median
"(38, 104)",ui_median_wet
"(59, 106)",wetness_median_dry
