ranking,features
"(51, 1)",afvi_median_dry
"(55, 2)",afvi_median_wet
"(25, 3)",avi_median
"(59, 4)",avi_median_dry
"(48, 5)",avi_median_wet
"(37, 7)",awei_median_dry
"(44, 8)",awei_median_wet
"(31, 10)",blue_median_dry
"(27, 11)",blue_median_wet
"(18, 12)",blue_stdDev
"(56, 13)",brba_median
"(17, 14)",brba_median_dry
"(57, 15)",brba_median_wet
"(20, 16)",brightness_median
"(62, 22)",cvi_median
"(6, 23)",cvi_median_dry
"(39, 24)",cvi_median_wet
"(45, 29)",evi_median_dry
"(15, 30)",evi_median_wet
"(12, 31)",gcvi_median
"(60, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(58, 37)",gli_median
"(1, 38)",gli_median_dry
"(11, 39)",gli_median_wet
"(1, 44)",gvmi_median
"(49, 45)",gvmi_median_dry
"(61, 46)",gvmi_median_wet
"(43, 47)",hillshade
"(5, 48)",iia_median
"(1, 50)",iia_median_wet
"(36, 51)",lswi_median
"(50, 54)",mbi_median
"(38, 55)",mbi_median_dry
"(47, 57)",nddi_median
"(33, 59)",nddi_median_wet
"(1, 60)",ndvi_median
"(42, 61)",ndvi_median_dry
"(4, 62)",ndvi_median_wet
"(41, 63)",ndwi_median
"(22, 65)",ndwi_median_wet
"(3, 66)",nir_median
"(40, 68)",nir_median_dry
"(28, 73)",osavi_median_dry
"(29, 74)",osavi_median_wet
"(7, 75)",ratio_median
"(53, 77)",ratio_median_wet
"(13, 80)",red_median_dry
"(16, 83)",red_stdDev
"(14, 84)",ri_median
"(54, 85)",ri_median_dry
"(2, 86)",ri_median_wet
"(30, 87)",rvi_median
"(34, 88)",rvi_median_1
"(32, 89)",rvi_median_wet
"(1, 91)",shape_median_dry
"(24, 92)",shape_median_wet
"(10, 93)",solpe
"(35, 94)",swir1_median
"(8, 95)",swir1_median_dry
"(21, 96)",swir1_median_wet
"(26, 97)",swir1_stdDev
"(46, 98)",swir2_median
"(23, 101)",swir2_stdDev
"(52, 102)",ui_median
"(9, 104)",ui_median_wet
"(19, 106)",wetness_median_dry
