ranking,features
"(57, 1)",afvi_median_dry
"(1, 2)",afvi_median_wet
"(1, 5)",avi_median_wet
"(3, 7)",awei_median_dry
"(27, 8)",awei_median_wet
"(16, 9)",blue_median
"(61, 10)",blue_median_dry
"(53, 11)",blue_median_wet
"(52, 16)",brightness_median
"(13, 17)",brightness_median_dry
"(62, 22)",cvi_median
"(46, 24)",cvi_median_wet
"(60, 25)",dswi5_median
"(32, 27)",dswi5_median_wet
"(10, 28)",evi_median
"(30, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(55, 31)",gcvi_median
"(50, 32)",gcvi_median_dry
"(34, 33)",gcvi_median_wet
"(38, 34)",gemi_median
"(36, 36)",gemi_median_wet
"(5, 38)",gli_median_dry
"(24, 39)",gli_median_wet
"(37, 40)",green_median
"(54, 43)",green_stdDev
"(14, 45)",gvmi_median_dry
"(12, 46)",gvmi_median_wet
"(56, 47)",hillshade
"(29, 48)",iia_median
"(11, 49)",iia_median_dry
"(18, 50)",iia_median_wet
"(31, 53)",lswi_median_wet
"(45, 58)",nddi_median_dry
"(22, 60)",ndvi_median
"(6, 61)",ndvi_median_dry
"(47, 62)",ndvi_median_wet
"(49, 64)",ndwi_median_dry
"(19, 65)",ndwi_median_wet
"(58, 66)",nir_median
"(59, 70)",nir_median_wet
"(42, 72)",osavi_median
"(39, 73)",osavi_median_dry
"(7, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(8, 76)",ratio_median_dry
"(17, 77)",ratio_median_wet
"(48, 78)",red_median
"(33, 80)",red_median_dry
"(25, 83)",red_stdDev
"(41, 84)",ri_median
"(1, 85)",ri_median_dry
"(35, 86)",ri_median_wet
"(40, 87)",rvi_median
"(15, 88)",rvi_median_1
"(2, 89)",rvi_median_wet
"(9, 91)",shape_median_dry
"(43, 92)",shape_median_wet
"(4, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(21, 96)",swir1_median_wet
"(1, 97)",swir1_stdDev
"(44, 98)",swir2_median
"(28, 99)",swir2_median_dry
"(23, 101)",swir2_stdDev
"(51, 102)",ui_median
"(26, 104)",ui_median_wet
"(20, 106)",wetness_median_dry
