ranking,features
"(16, 4)",avi_median_dry
"(13, 6)",awei_median
"(34, 7)",awei_median_dry
"(31, 8)",awei_median_wet
"(50, 10)",blue_median_dry
"(8, 11)",blue_median_wet
"(20, 12)",blue_stdDev
"(24, 13)",brba_median
"(36, 14)",brba_median_dry
"(5, 15)",brba_median_wet
"(1, 16)",brightness_median
"(21, 17)",brightness_median_dry
"(40, 18)",brightness_median_wet
"(54, 20)",bsi_median_1
"(42, 21)",bsi_median_2
"(1, 22)",cvi_median
"(9, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(25, 25)",dswi5_median
"(45, 26)",dswi5_median_dry
"(1, 29)",evi_median_dry
"(1, 32)",gcvi_median_dry
"(41, 34)",gemi_median
"(1, 35)",gemi_median_dry
"(49, 39)",gli_median_wet
"(1, 40)",green_median
"(1, 41)",green_median_dry
"(35, 42)",green_median_wet
"(1, 43)",green_stdDev
"(30, 44)",gvmi_median
"(7, 45)",gvmi_median_dry
"(33, 48)",iia_median
"(17, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(52, 52)",lswi_median_dry
"(48, 53)",lswi_median_wet
"(19, 56)",mbi_median_wet
"(22, 58)",nddi_median_dry
"(51, 59)",nddi_median_wet
"(37, 61)",ndvi_median_dry
"(47, 64)",ndwi_median_dry
"(14, 68)",nir_median_dry
"(39, 69)",nir_median_dry_contrast
"(46, 70)",nir_median_wet
"(53, 72)",osavi_median
"(3, 73)",osavi_median_dry
"(28, 75)",ratio_median
"(38, 77)",ratio_median_wet
"(4, 78)",red_median
"(11, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(32, 81)",red_median_dry_contrast
"(6, 83)",red_stdDev
"(26, 84)",ri_median
"(27, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(23, 88)",rvi_median_1
"(10, 90)",shape_median
"(2, 92)",shape_median_wet
"(1, 94)",swir1_median
"(12, 95)",swir1_median_dry
"(1, 98)",swir2_median
"(43, 99)",swir2_median_dry
"(44, 102)",ui_median
"(55, 104)",ui_median_wet
"(18, 105)",wetness_median
"(15, 106)",wetness_median_dry
"(29, 107)",wetness_median_wet
