ranking,features
"(51, 1)",afvi_median_dry
"(56, 2)",afvi_median_wet
"(11, 4)",avi_median_dry
"(10, 6)",awei_median
"(49, 8)",awei_median_wet
"(40, 9)",blue_median
"(23, 13)",brba_median
"(45, 14)",brba_median_dry
"(1, 17)",brightness_median_dry
"(13, 19)",bsi_median
"(17, 20)",bsi_median_1
"(22, 21)",bsi_median_2
"(15, 24)",cvi_median_wet
"(1, 28)",evi_median
"(60, 29)",evi_median_dry
"(3, 31)",gcvi_median
"(48, 33)",gcvi_median_wet
"(47, 34)",gemi_median
"(4, 35)",gemi_median_dry
"(39, 36)",gemi_median_wet
"(19, 37)",gli_median
"(18, 39)",gli_median_wet
"(44, 42)",green_median_wet
"(12, 43)",green_stdDev
"(9, 48)",iia_median
"(8, 50)",iia_median_wet
"(28, 56)",mbi_median_wet
"(25, 57)",nddi_median
"(1, 58)",nddi_median_dry
"(53, 59)",nddi_median_wet
"(27, 60)",ndvi_median
"(31, 63)",ndwi_median
"(35, 64)",ndwi_median_dry
"(58, 65)",ndwi_median_wet
"(43, 66)",nir_median
"(1, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(24, 69)",nir_median_dry_contrast
"(21, 70)",nir_median_wet
"(38, 71)",nir_stdDev
"(46, 72)",osavi_median
"(16, 74)",osavi_median_wet
"(29, 75)",ratio_median
"(30, 77)",ratio_median_wet
"(50, 78)",red_median
"(5, 79)",red_median_contrast
"(26, 80)",red_median_dry
"(41, 81)",red_median_dry_contrast
"(34, 82)",red_median_wet
"(2, 83)",red_stdDev
"(7, 84)",ri_median
"(52, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(37, 87)",rvi_median
"(62, 90)",shape_median
"(59, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(57, 93)",solpe
"(14, 94)",swir1_median
"(54, 95)",swir1_median_dry
"(61, 96)",swir1_median_wet
"(36, 97)",swir1_stdDev
"(32, 98)",swir2_median
"(33, 99)",swir2_median_dry
"(42, 101)",swir2_stdDev
"(20, 102)",ui_median
"(6, 106)",wetness_median_dry
"(55, 107)",wetness_median_wet
