ranking,features
"(33, 0)",afvi_median
"(57, 1)",afvi_median_dry
"(1, 2)",afvi_median_wet
"(42, 6)",awei_median
"(3, 7)",awei_median_dry
"(41, 8)",awei_median_wet
"(39, 10)",blue_median_dry
"(14, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(9, 17)",brightness_median_dry
"(55, 21)",bsi_median_2
"(24, 24)",cvi_median_wet
"(29, 26)",dswi5_median_dry
"(17, 27)",dswi5_median_wet
"(58, 30)",evi_median_wet
"(21, 32)",gcvi_median_dry
"(44, 33)",gcvi_median_wet
"(45, 37)",gli_median
"(40, 38)",gli_median_dry
"(51, 40)",green_median
"(31, 41)",green_median_dry
"(53, 42)",green_median_wet
"(47, 43)",green_stdDev
"(56, 44)",gvmi_median
"(52, 45)",gvmi_median_dry
"(1, 46)",gvmi_median_wet
"(1, 49)",iia_median_dry
"(25, 50)",iia_median_wet
"(43, 51)",lswi_median
"(32, 52)",lswi_median_dry
"(18, 53)",lswi_median_wet
"(6, 55)",mbi_median_dry
"(10, 56)",mbi_median_wet
"(46, 57)",nddi_median
"(35, 58)",nddi_median_dry
"(16, 59)",nddi_median_wet
"(36, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(12, 63)",ndwi_median
"(15, 64)",ndwi_median_dry
"(1, 65)",ndwi_median_wet
"(1, 67)",nir_median_contrast
"(59, 73)",osavi_median_dry
"(13, 77)",ratio_median_wet
"(19, 78)",red_median
"(26, 79)",red_median_contrast
"(54, 80)",red_median_dry
"(1, 81)",red_median_dry_contrast
"(30, 85)",ri_median_dry
"(7, 86)",ri_median_wet
"(8, 87)",rvi_median
"(38, 88)",rvi_median_1
"(4, 89)",rvi_median_wet
"(5, 90)",shape_median
"(11, 91)",shape_median_dry
"(37, 92)",shape_median_wet
"(49, 93)",solpe
"(50, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(48, 96)",swir1_median_wet
"(34, 97)",swir1_stdDev
"(28, 99)",swir2_median_dry
"(20, 100)",swir2_median_wet
"(23, 102)",ui_median
"(22, 103)",ui_median_dry
"(1, 104)",ui_median_wet
"(2, 105)",wetness_median
"(27, 106)",wetness_median_dry
