ranking,features
"(1, 0)",afvi_median
"(1, 1)",afvi_median_dry
"(2, 2)",afvi_median_wet
"(30, 6)",awei_median
"(60, 7)",awei_median_dry
"(13, 8)",awei_median_wet
"(53, 11)",blue_median_wet
"(36, 12)",blue_stdDev
"(7, 14)",brba_median_dry
"(1, 17)",brightness_median_dry
"(37, 18)",brightness_median_wet
"(48, 22)",cvi_median
"(8, 27)",dswi5_median_wet
"(40, 28)",evi_median
"(1, 29)",evi_median_dry
"(29, 31)",gcvi_median
"(26, 32)",gcvi_median_dry
"(11, 33)",gcvi_median_wet
"(31, 34)",gemi_median
"(49, 36)",gemi_median_wet
"(61, 41)",green_median_dry
"(14, 42)",green_median_wet
"(23, 43)",green_stdDev
"(59, 44)",gvmi_median
"(9, 47)",hillshade
"(3, 48)",iia_median
"(28, 49)",iia_median_dry
"(33, 50)",iia_median_wet
"(35, 53)",lswi_median_wet
"(5, 57)",nddi_median
"(47, 58)",nddi_median_dry
"(45, 59)",nddi_median_wet
"(62, 60)",ndvi_median
"(56, 61)",ndvi_median_dry
"(27, 62)",ndvi_median_wet
"(10, 64)",ndwi_median_dry
"(1, 65)",ndwi_median_wet
"(51, 66)",nir_median
"(15, 70)",nir_median_wet
"(24, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(46, 75)",ratio_median
"(58, 76)",ratio_median_dry
"(16, 77)",ratio_median_wet
"(57, 79)",red_median_contrast
"(12, 80)",red_median_dry
"(19, 81)",red_median_dry_contrast
"(50, 82)",red_median_wet
"(21, 83)",red_stdDev
"(20, 85)",ri_median_dry
"(54, 86)",ri_median_wet
"(39, 87)",rvi_median
"(1, 89)",rvi_median_wet
"(32, 90)",shape_median
"(38, 92)",shape_median_wet
"(17, 93)",solpe
"(34, 96)",swir1_median_wet
"(43, 97)",swir1_stdDev
"(52, 98)",swir2_median
"(4, 99)",swir2_median_dry
"(55, 100)",swir2_median_wet
"(44, 101)",swir2_stdDev
"(25, 102)",ui_median
"(41, 103)",ui_median_dry
"(6, 104)",ui_median_wet
"(42, 105)",wetness_median
"(22, 106)",wetness_median_dry
"(18, 107)",wetness_median_wet
