ranking,features
"(7, 1)",afvi_median_dry
"(1, 4)",avi_median_dry
"(26, 6)",awei_median
"(12, 8)",awei_median_wet
"(17, 9)",blue_median
"(49, 10)",blue_median_dry
"(20, 11)",blue_median_wet
"(52, 12)",blue_stdDev
"(27, 13)",brba_median
"(1, 14)",brba_median_dry
"(38, 16)",brightness_median
"(9, 17)",brightness_median_dry
"(1, 18)",brightness_median_wet
"(39, 19)",bsi_median
"(60, 21)",bsi_median_2
"(14, 23)",cvi_median_dry
"(15, 24)",cvi_median_wet
"(37, 25)",dswi5_median
"(45, 27)",dswi5_median_wet
"(55, 28)",evi_median
"(10, 29)",evi_median_dry
"(59, 31)",gcvi_median
"(35, 32)",gcvi_median_dry
"(57, 34)",gemi_median
"(6, 35)",gemi_median_dry
"(56, 37)",gli_median
"(5, 39)",gli_median_wet
"(46, 40)",green_median
"(22, 41)",green_median_dry
"(16, 42)",green_median_wet
"(19, 43)",green_stdDev
"(48, 44)",gvmi_median
"(58, 49)",iia_median_dry
"(53, 53)",lswi_median_wet
"(41, 54)",mbi_median
"(29, 55)",mbi_median_dry
"(36, 58)",nddi_median_dry
"(2, 61)",ndvi_median_dry
"(44, 62)",ndvi_median_wet
"(33, 64)",ndwi_median_dry
"(42, 65)",ndwi_median_wet
"(1, 67)",nir_median_contrast
"(28, 68)",nir_median_dry
"(1, 69)",nir_median_dry_contrast
"(31, 71)",nir_stdDev
"(11, 73)",osavi_median_dry
"(54, 75)",ratio_median
"(1, 76)",ratio_median_dry
"(18, 78)",red_median
"(1, 80)",red_median_dry
"(13, 82)",red_median_wet
"(3, 83)",red_stdDev
"(24, 85)",ri_median_dry
"(40, 87)",rvi_median
"(1, 88)",rvi_median_1
"(1, 92)",shape_median_wet
"(32, 93)",solpe
"(23, 95)",swir1_median_dry
"(21, 96)",swir1_median_wet
"(4, 97)",swir1_stdDev
"(51, 99)",swir2_median_dry
"(25, 100)",swir2_median_wet
"(8, 101)",swir2_stdDev
"(43, 103)",ui_median_dry
"(34, 104)",ui_median_wet
"(50, 105)",wetness_median
"(30, 106)",wetness_median_dry
"(47, 107)",wetness_median_wet
