ranking,features
"(5, 3)",avi_median
"(1, 4)",avi_median_dry
"(45, 6)",awei_median
"(50, 7)",awei_median_dry
"(7, 8)",awei_median_wet
"(53, 10)",blue_median_dry
"(13, 12)",blue_stdDev
"(60, 14)",brba_median_dry
"(58, 15)",brba_median_wet
"(18, 16)",brightness_median
"(55, 17)",brightness_median_dry
"(1, 20)",bsi_median_1
"(19, 21)",bsi_median_2
"(61, 26)",dswi5_median_dry
"(62, 28)",evi_median
"(1, 29)",evi_median_dry
"(22, 30)",evi_median_wet
"(15, 31)",gcvi_median
"(42, 32)",gcvi_median_dry
"(11, 33)",gcvi_median_wet
"(38, 34)",gemi_median
"(41, 35)",gemi_median_dry
"(52, 36)",gemi_median_wet
"(56, 38)",gli_median_dry
"(9, 40)",green_median
"(1, 41)",green_median_dry
"(25, 43)",green_stdDev
"(30, 47)",hillshade
"(34, 52)",lswi_median_dry
"(51, 53)",lswi_median_wet
"(23, 54)",mbi_median
"(44, 55)",mbi_median_dry
"(35, 56)",mbi_median_wet
"(36, 57)",nddi_median
"(29, 59)",nddi_median_wet
"(57, 61)",ndvi_median_dry
"(39, 62)",ndvi_median_wet
"(46, 64)",ndwi_median_dry
"(24, 66)",nir_median
"(12, 67)",nir_median_contrast
"(21, 68)",nir_median_dry
"(48, 69)",nir_median_dry_contrast
"(14, 71)",nir_stdDev
"(1, 73)",osavi_median_dry
"(32, 74)",osavi_median_wet
"(37, 75)",ratio_median
"(20, 76)",ratio_median_dry
"(40, 77)",ratio_median_wet
"(1, 78)",red_median
"(6, 80)",red_median_dry
"(4, 81)",red_median_dry_contrast
"(49, 82)",red_median_wet
"(8, 83)",red_stdDev
"(1, 84)",ri_median
"(10, 85)",ri_median_dry
"(33, 86)",ri_median_wet
"(28, 87)",rvi_median
"(54, 88)",rvi_median_1
"(43, 89)",rvi_median_wet
"(59, 92)",shape_median_wet
"(26, 93)",solpe
"(3, 97)",swir1_stdDev
"(16, 98)",swir2_median
"(31, 99)",swir2_median_dry
"(2, 101)",swir2_stdDev
"(47, 103)",ui_median_dry
"(27, 105)",wetness_median
"(17, 106)",wetness_median_dry
