ranking,features
"(35, 0)",afvi_median
"(1, 1)",afvi_median_dry
"(17, 5)",avi_median_wet
"(38, 6)",awei_median
"(42, 11)",blue_median_wet
"(1, 13)",brba_median
"(29, 14)",brba_median_dry
"(11, 15)",brba_median_wet
"(1, 22)",cvi_median
"(10, 23)",cvi_median_dry
"(1, 24)",cvi_median_wet
"(28, 25)",dswi5_median
"(16, 27)",dswi5_median_wet
"(1, 30)",evi_median_wet
"(12, 31)",gcvi_median
"(45, 32)",gcvi_median_dry
"(4, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(25, 35)",gemi_median_dry
"(43, 36)",gemi_median_wet
"(13, 37)",gli_median
"(1, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(26, 40)",green_median
"(27, 43)",green_stdDev
"(30, 44)",gvmi_median
"(36, 46)",gvmi_median_wet
"(34, 47)",hillshade
"(19, 48)",iia_median
"(23, 50)",iia_median_wet
"(15, 53)",lswi_median_wet
"(6, 56)",mbi_median_wet
"(1, 57)",nddi_median
"(41, 59)",nddi_median_wet
"(1, 60)",ndvi_median
"(7, 61)",ndvi_median_dry
"(5, 62)",ndvi_median_wet
"(1, 64)",ndwi_median_dry
"(32, 65)",ndwi_median_wet
"(8, 66)",nir_median
"(24, 67)",nir_median_contrast
"(2, 69)",nir_median_dry_contrast
"(47, 70)",nir_median_wet
"(20, 72)",osavi_median
"(33, 73)",osavi_median_dry
"(1, 74)",osavi_median_wet
"(1, 75)",ratio_median
"(1, 77)",ratio_median_wet
"(1, 78)",red_median
"(14, 80)",red_median_dry
"(31, 81)",red_median_dry_contrast
"(18, 82)",red_median_wet
"(1, 83)",red_stdDev
"(1, 87)",rvi_median
"(39, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(3, 90)",shape_median
"(1, 91)",shape_median_dry
"(9, 92)",shape_median_wet
"(1, 93)",solpe
"(46, 94)",swir1_median
"(21, 97)",swir1_stdDev
"(1, 98)",swir2_median
"(37, 99)",swir2_median_dry
"(22, 101)",swir2_stdDev
"(1, 103)",ui_median_dry
"(44, 104)",ui_median_wet
"(40, 105)",wetness_median
