ranking,features
"(23, 0)",afvi_median
"(39, 1)",afvi_median_dry
"(25, 2)",afvi_median_wet
"(27, 3)",avi_median
"(1, 4)",avi_median_dry
"(47, 5)",avi_median_wet
"(38, 6)",awei_median
"(13, 7)",awei_median_dry
"(34, 9)",blue_median
"(28, 10)",blue_median_dry
"(40, 11)",blue_median_wet
"(42, 15)",brba_median_wet
"(22, 18)",brightness_median_wet
"(41, 23)",cvi_median_dry
"(14, 24)",cvi_median_wet
"(1, 25)",dswi5_median
"(44, 26)",dswi5_median_dry
"(4, 27)",dswi5_median_wet
"(59, 28)",evi_median
"(1, 29)",evi_median_dry
"(3, 30)",evi_median_wet
"(6, 31)",gcvi_median
"(2, 32)",gcvi_median_dry
"(60, 33)",gcvi_median_wet
"(12, 36)",gemi_median_wet
"(50, 37)",gli_median
"(1, 38)",gli_median_dry
"(61, 39)",gli_median_wet
"(1, 44)",gvmi_median
"(55, 45)",gvmi_median_dry
"(1, 46)",gvmi_median_wet
"(10, 47)",hillshade
"(19, 48)",iia_median
"(9, 49)",iia_median_dry
"(46, 50)",iia_median_wet
"(15, 53)",lswi_median_wet
"(33, 54)",mbi_median
"(54, 56)",mbi_median_wet
"(62, 57)",nddi_median
"(53, 58)",nddi_median_dry
"(7, 59)",nddi_median_wet
"(1, 61)",ndvi_median_dry
"(11, 63)",ndwi_median
"(31, 64)",ndwi_median_dry
"(17, 65)",ndwi_median_wet
"(57, 67)",nir_median_contrast
"(32, 69)",nir_median_dry_contrast
"(43, 70)",nir_median_wet
"(24, 71)",nir_stdDev
"(36, 72)",osavi_median
"(8, 73)",osavi_median_dry
"(52, 74)",osavi_median_wet
"(45, 75)",ratio_median
"(48, 76)",ratio_median_dry
"(5, 84)",ri_median
"(16, 85)",ri_median_dry
"(37, 86)",ri_median_wet
"(21, 88)",rvi_median_1
"(35, 91)",shape_median_dry
"(29, 92)",shape_median_wet
"(26, 93)",solpe
"(51, 94)",swir1_median
"(49, 95)",swir1_median_dry
"(56, 97)",swir1_stdDev
"(18, 98)",swir2_median
"(20, 102)",ui_median
"(58, 103)",ui_median_dry
"(30, 104)",ui_median_wet
