ranking,features
"(42, 1)",afvi_median_dry
"(58, 2)",afvi_median_wet
"(21, 3)",avi_median
"(5, 4)",avi_median_dry
"(48, 7)",awei_median_dry
"(31, 8)",awei_median_wet
"(25, 11)",blue_median_wet
"(27, 12)",blue_stdDev
"(43, 13)",brba_median
"(4, 14)",brba_median_dry
"(26, 16)",brightness_median
"(19, 17)",brightness_median_dry
"(52, 21)",bsi_median_2
"(1, 22)",cvi_median
"(30, 23)",cvi_median_dry
"(38, 24)",cvi_median_wet
"(41, 27)",dswi5_median_wet
"(56, 28)",evi_median
"(29, 29)",evi_median_dry
"(36, 31)",gcvi_median
"(1, 33)",gcvi_median_wet
"(55, 34)",gemi_median
"(37, 35)",gemi_median_dry
"(61, 37)",gli_median
"(34, 40)",green_median
"(9, 41)",green_median_dry
"(45, 42)",green_median_wet
"(20, 47)",hillshade
"(50, 48)",iia_median
"(53, 49)",iia_median_dry
"(6, 50)",iia_median_wet
"(46, 53)",lswi_median_wet
"(14, 54)",mbi_median
"(39, 55)",mbi_median_dry
"(47, 56)",mbi_median_wet
"(13, 58)",nddi_median_dry
"(40, 62)",ndvi_median_wet
"(51, 63)",ndwi_median
"(18, 64)",ndwi_median_dry
"(17, 66)",nir_median
"(1, 67)",nir_median_contrast
"(10, 68)",nir_median_dry
"(23, 69)",nir_median_dry_contrast
"(49, 71)",nir_stdDev
"(57, 72)",osavi_median
"(62, 73)",osavi_median_dry
"(54, 76)",ratio_median_dry
"(2, 77)",ratio_median_wet
"(33, 78)",red_median
"(12, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(16, 81)",red_median_dry_contrast
"(7, 82)",red_median_wet
"(15, 83)",red_stdDev
"(1, 86)",ri_median_wet
"(1, 89)",rvi_median_wet
"(22, 93)",solpe
"(35, 94)",swir1_median
"(32, 95)",swir1_median_dry
"(60, 97)",swir1_stdDev
"(11, 98)",swir2_median
"(8, 99)",swir2_median_dry
"(44, 100)",swir2_median_wet
"(28, 101)",swir2_stdDev
"(59, 102)",ui_median
"(1, 103)",ui_median_dry
"(24, 105)",wetness_median
"(3, 106)",wetness_median_dry
