ranking,features
"(10, 1)",afvi_median_dry
"(17, 2)",afvi_median_wet
"(41, 3)",avi_median
"(34, 4)",avi_median_dry
"(47, 5)",avi_median_wet
"(26, 6)",awei_median
"(6, 7)",awei_median_dry
"(9, 8)",awei_median_wet
"(1, 9)",blue_median
"(40, 10)",blue_median_dry
"(15, 12)",blue_stdDev
"(56, 13)",brba_median
"(12, 16)",brightness_median
"(39, 21)",bsi_median_2
"(50, 22)",cvi_median
"(52, 23)",cvi_median_dry
"(1, 26)",dswi5_median_dry
"(54, 27)",dswi5_median_wet
"(11, 28)",evi_median
"(29, 29)",evi_median_dry
"(31, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(43, 32)",gcvi_median_dry
"(18, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(19, 35)",gemi_median_dry
"(42, 36)",gemi_median_wet
"(1, 37)",gli_median
"(46, 39)",gli_median_wet
"(30, 40)",green_median
"(4, 41)",green_median_dry
"(22, 42)",green_median_wet
"(1, 43)",green_stdDev
"(1, 45)",gvmi_median_dry
"(14, 46)",gvmi_median_wet
"(1, 48)",iia_median
"(23, 50)",iia_median_wet
"(33, 51)",lswi_median
"(7, 52)",lswi_median_dry
"(2, 53)",lswi_median_wet
"(57, 54)",mbi_median
"(51, 55)",mbi_median_dry
"(44, 56)",mbi_median_wet
"(13, 58)",nddi_median_dry
"(24, 59)",nddi_median_wet
"(5, 64)",ndwi_median_dry
"(1, 65)",ndwi_median_wet
"(1, 66)",nir_median
"(37, 71)",nir_stdDev
"(49, 72)",osavi_median
"(20, 73)",osavi_median_dry
"(8, 78)",red_median
"(32, 80)",red_median_dry
"(45, 84)",ri_median
"(21, 86)",ri_median_wet
"(53, 88)",rvi_median_1
"(1, 90)",shape_median
"(36, 91)",shape_median_dry
"(3, 93)",solpe
"(48, 94)",swir1_median
"(38, 95)",swir1_median_dry
"(25, 96)",swir1_median_wet
"(16, 99)",swir2_median_dry
"(55, 100)",swir2_median_wet
"(28, 102)",ui_median
"(1, 104)",ui_median_wet
"(27, 105)",wetness_median
"(35, 106)",wetness_median_dry
