ranking,features
"(33, 0)",afvi_median
"(56, 1)",afvi_median_dry
"(44, 2)",afvi_median_wet
"(1, 3)",avi_median
"(30, 4)",avi_median_dry
"(42, 5)",avi_median_wet
"(6, 6)",awei_median
"(1, 7)",awei_median_dry
"(14, 8)",awei_median_wet
"(54, 11)",blue_median_wet
"(32, 12)",blue_stdDev
"(60, 16)",brightness_median
"(31, 22)",cvi_median
"(3, 23)",cvi_median_dry
"(48, 27)",dswi5_median_wet
"(22, 28)",evi_median
"(36, 29)",evi_median_dry
"(9, 30)",evi_median_wet
"(12, 31)",gcvi_median
"(20, 32)",gcvi_median_dry
"(25, 33)",gcvi_median_wet
"(46, 34)",gemi_median
"(40, 36)",gemi_median_wet
"(45, 37)",gli_median
"(17, 38)",gli_median_dry
"(51, 39)",gli_median_wet
"(16, 43)",green_stdDev
"(37, 46)",gvmi_median_wet
"(35, 47)",hillshade
"(11, 48)",iia_median
"(1, 50)",iia_median_wet
"(55, 52)",lswi_median_dry
"(49, 53)",lswi_median_wet
"(62, 55)",mbi_median_dry
"(34, 60)",ndvi_median
"(24, 61)",ndvi_median_dry
"(19, 62)",ndvi_median_wet
"(50, 63)",ndwi_median
"(18, 65)",ndwi_median_wet
"(39, 71)",nir_stdDev
"(43, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(4, 74)",osavi_median_wet
"(7, 75)",ratio_median
"(21, 76)",ratio_median_dry
"(23, 77)",ratio_median_wet
"(53, 80)",red_median_dry
"(61, 81)",red_median_dry_contrast
"(59, 82)",red_median_wet
"(10, 83)",red_stdDev
"(15, 84)",ri_median
"(41, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(13, 87)",rvi_median
"(26, 88)",rvi_median_1
"(29, 89)",rvi_median_wet
"(1, 91)",shape_median_dry
"(47, 93)",solpe
"(2, 94)",swir1_median
"(8, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(27, 98)",swir2_median
"(58, 99)",swir2_median_dry
"(38, 102)",ui_median
"(52, 103)",ui_median_dry
"(28, 105)",wetness_median
"(5, 106)",wetness_median_dry
"(57, 107)",wetness_median_wet
