ranking,features
"(57, 2)",afvi_median_wet
"(28, 3)",avi_median
"(52, 4)",avi_median_dry
"(6, 5)",avi_median_wet
"(27, 6)",awei_median
"(38, 7)",awei_median_dry
"(1, 8)",awei_median_wet
"(1, 12)",blue_stdDev
"(42, 17)",brightness_median_dry
"(32, 18)",brightness_median_wet
"(62, 20)",bsi_median_1
"(1, 22)",cvi_median
"(34, 24)",cvi_median_wet
"(44, 25)",dswi5_median
"(1, 26)",dswi5_median_dry
"(48, 27)",dswi5_median_wet
"(17, 28)",evi_median
"(25, 29)",evi_median_dry
"(26, 30)",evi_median_wet
"(39, 31)",gcvi_median
"(35, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(54, 34)",gemi_median
"(14, 36)",gemi_median_wet
"(9, 38)",gli_median_dry
"(49, 42)",green_median_wet
"(21, 43)",green_stdDev
"(51, 44)",gvmi_median
"(20, 45)",gvmi_median_dry
"(15, 47)",hillshade
"(45, 48)",iia_median
"(43, 49)",iia_median_dry
"(8, 50)",iia_median_wet
"(53, 53)",lswi_median_wet
"(55, 55)",mbi_median_dry
"(56, 56)",mbi_median_wet
"(33, 60)",ndvi_median
"(12, 61)",ndvi_median_dry
"(7, 62)",ndvi_median_wet
"(18, 68)",nir_median_dry
"(16, 69)",nir_median_dry_contrast
"(58, 70)",nir_median_wet
"(31, 72)",osavi_median
"(1, 73)",osavi_median_dry
"(24, 74)",osavi_median_wet
"(29, 75)",ratio_median
"(37, 76)",ratio_median_dry
"(4, 77)",ratio_median_wet
"(30, 80)",red_median_dry
"(10, 83)",red_stdDev
"(50, 84)",ri_median
"(40, 86)",ri_median_wet
"(19, 87)",rvi_median
"(11, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(3, 91)",shape_median_dry
"(13, 93)",solpe
"(2, 94)",swir1_median
"(41, 95)",swir1_median_dry
"(5, 96)",swir1_median_wet
"(36, 98)",swir2_median
"(46, 99)",swir2_median_dry
"(61, 100)",swir2_median_wet
"(59, 102)",ui_median
"(60, 103)",ui_median_dry
"(47, 105)",wetness_median
"(23, 106)",wetness_median_dry
"(22, 107)",wetness_median_wet
