ranking,features
"(13, 0)",afvi_median
"(5, 3)",avi_median
"(31, 4)",avi_median_dry
"(49, 5)",avi_median_wet
"(55, 6)",awei_median
"(53, 8)",awei_median_wet
"(36, 11)",blue_median_wet
"(30, 15)",brba_median_wet
"(16, 16)",brightness_median
"(56, 17)",brightness_median_dry
"(17, 18)",brightness_median_wet
"(7, 19)",bsi_median
"(4, 20)",bsi_median_1
"(10, 21)",bsi_median_2
"(43, 24)",cvi_median_wet
"(51, 25)",dswi5_median
"(59, 26)",dswi5_median_dry
"(32, 27)",dswi5_median_wet
"(26, 28)",evi_median
"(20, 29)",evi_median_dry
"(41, 31)",gcvi_median
"(19, 33)",gcvi_median_wet
"(1, 34)",gemi_median
"(23, 35)",gemi_median_dry
"(3, 36)",gemi_median_wet
"(21, 37)",gli_median
"(42, 40)",green_median
"(15, 42)",green_median_wet
"(1, 44)",gvmi_median
"(34, 45)",gvmi_median_dry
"(8, 46)",gvmi_median_wet
"(22, 47)",hillshade
"(6, 48)",iia_median
"(47, 50)",iia_median_wet
"(1, 51)",lswi_median
"(29, 52)",lswi_median_dry
"(11, 53)",lswi_median_wet
"(35, 54)",mbi_median
"(44, 56)",mbi_median_wet
"(38, 57)",nddi_median
"(28, 59)",nddi_median_wet
"(54, 61)",ndvi_median_dry
"(14, 62)",ndvi_median_wet
"(25, 63)",ndwi_median
"(12, 66)",nir_median
"(9, 68)",nir_median_dry
"(37, 70)",nir_median_wet
"(18, 73)",osavi_median_dry
"(1, 78)",red_median
"(39, 80)",red_median_dry
"(46, 84)",ri_median
"(45, 85)",ri_median_dry
"(52, 86)",ri_median_wet
"(58, 87)",rvi_median
"(50, 88)",rvi_median_1
"(24, 90)",shape_median
"(61, 91)",shape_median_dry
"(1, 93)",solpe
"(57, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(27, 98)",swir2_median
"(33, 100)",swir2_median_wet
"(2, 102)",ui_median
"(48, 103)",ui_median_dry
"(40, 104)",ui_median_wet
"(62, 105)",wetness_median
"(60, 106)",wetness_median_dry
"(1, 107)",wetness_median_wet
