ranking,features
"(1, 0)",afvi_median
"(42, 2)",afvi_median_wet
"(46, 3)",avi_median
"(16, 4)",avi_median_dry
"(27, 6)",awei_median
"(23, 7)",awei_median_dry
"(4, 8)",awei_median_wet
"(40, 9)",blue_median
"(36, 12)",blue_stdDev
"(1, 14)",brba_median_dry
"(12, 17)",brightness_median_dry
"(28, 18)",brightness_median_wet
"(14, 19)",bsi_median
"(1, 20)",bsi_median_1
"(39, 21)",bsi_median_2
"(57, 23)",cvi_median_dry
"(8, 24)",cvi_median_wet
"(1, 28)",evi_median
"(19, 29)",evi_median_dry
"(1, 30)",evi_median_wet
"(6, 33)",gcvi_median_wet
"(35, 34)",gemi_median
"(37, 37)",gli_median
"(54, 38)",gli_median_dry
"(13, 39)",gli_median_wet
"(21, 42)",green_median_wet
"(55, 44)",gvmi_median
"(25, 47)",hillshade
"(5, 48)",iia_median
"(33, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(41, 58)",nddi_median_dry
"(53, 62)",ndvi_median_wet
"(45, 64)",ndwi_median_dry
"(56, 65)",ndwi_median_wet
"(1, 67)",nir_median_contrast
"(1, 68)",nir_median_dry
"(30, 69)",nir_median_dry_contrast
"(38, 70)",nir_median_wet
"(49, 71)",nir_stdDev
"(1, 72)",osavi_median
"(24, 74)",osavi_median_wet
"(51, 75)",ratio_median
"(52, 78)",red_median
"(9, 79)",red_median_contrast
"(1, 80)",red_median_dry
"(18, 81)",red_median_dry_contrast
"(50, 82)",red_median_wet
"(20, 83)",red_stdDev
"(3, 84)",ri_median
"(1, 86)",ri_median_wet
"(48, 87)",rvi_median
"(17, 90)",shape_median
"(47, 91)",shape_median_dry
"(1, 92)",shape_median_wet
"(34, 93)",solpe
"(43, 94)",swir1_median
"(22, 95)",swir1_median_dry
"(44, 96)",swir1_median_wet
"(2, 97)",swir1_stdDev
"(10, 98)",swir2_median
"(31, 99)",swir2_median_dry
"(29, 100)",swir2_median_wet
"(15, 101)",swir2_stdDev
"(7, 102)",ui_median
"(26, 104)",ui_median_wet
"(32, 105)",wetness_median
"(11, 106)",wetness_median_dry
