ranking,features
"(1, 2)",afvi_median_wet
"(59, 3)",avi_median
"(46, 4)",avi_median_dry
"(33, 6)",awei_median
"(4, 7)",awei_median_dry
"(16, 8)",awei_median_wet
"(25, 9)",blue_median
"(18, 10)",blue_median_dry
"(2, 11)",blue_median_wet
"(50, 13)",brba_median
"(17, 14)",brba_median_dry
"(49, 16)",brightness_median
"(3, 17)",brightness_median_dry
"(38, 18)",brightness_median_wet
"(39, 19)",bsi_median
"(22, 20)",bsi_median_1
"(15, 22)",cvi_median
"(10, 27)",dswi5_median_wet
"(47, 28)",evi_median
"(45, 30)",evi_median_wet
"(1, 31)",gcvi_median
"(52, 33)",gcvi_median_wet
"(54, 34)",gemi_median
"(20, 35)",gemi_median_dry
"(48, 37)",gli_median
"(1, 39)",gli_median_wet
"(55, 41)",green_median_dry
"(14, 42)",green_median_wet
"(11, 46)",gvmi_median_wet
"(8, 48)",iia_median
"(29, 50)",iia_median_wet
"(27, 51)",lswi_median
"(61, 53)",lswi_median_wet
"(58, 54)",mbi_median
"(57, 55)",mbi_median_dry
"(24, 56)",mbi_median_wet
"(34, 58)",nddi_median_dry
"(5, 59)",nddi_median_wet
"(31, 62)",ndvi_median_wet
"(1, 63)",ndwi_median
"(35, 64)",ndwi_median_dry
"(21, 65)",ndwi_median_wet
"(40, 67)",nir_median_contrast
"(44, 68)",nir_median_dry
"(36, 76)",ratio_median_dry
"(42, 77)",ratio_median_wet
"(32, 78)",red_median
"(43, 79)",red_median_contrast
"(37, 80)",red_median_dry
"(53, 82)",red_median_wet
"(1, 84)",ri_median
"(60, 85)",ri_median_dry
"(56, 86)",ri_median_wet
"(13, 88)",rvi_median_1
"(23, 90)",shape_median
"(28, 93)",solpe
"(26, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(6, 96)",swir1_median_wet
"(7, 97)",swir1_stdDev
"(51, 98)",swir2_median
"(62, 99)",swir2_median_dry
"(1, 100)",swir2_median_wet
"(12, 102)",ui_median
"(9, 104)",ui_median_wet
"(30, 105)",wetness_median
"(19, 106)",wetness_median_dry
"(41, 107)",wetness_median_wet
