ranking,features
"(21, 2)",afvi_median_wet
"(18, 3)",avi_median
"(23, 4)",avi_median_dry
"(30, 5)",avi_median_wet
"(1, 6)",awei_median
"(24, 8)",awei_median_wet
"(29, 9)",blue_median
"(47, 11)",blue_median_wet
"(13, 16)",brightness_median
"(32, 18)",brightness_median_wet
"(44, 20)",bsi_median_1
"(37, 22)",cvi_median
"(43, 26)",dswi5_median_dry
"(36, 27)",dswi5_median_wet
"(8, 28)",evi_median
"(52, 29)",evi_median_dry
"(41, 30)",evi_median_wet
"(17, 31)",gcvi_median
"(1, 32)",gcvi_median_dry
"(1, 33)",gcvi_median_wet
"(26, 34)",gemi_median
"(9, 35)",gemi_median_dry
"(28, 36)",gemi_median_wet
"(10, 37)",gli_median
"(56, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(1, 41)",green_median_dry
"(6, 42)",green_median_wet
"(33, 43)",green_stdDev
"(12, 45)",gvmi_median_dry
"(3, 47)",hillshade
"(7, 48)",iia_median
"(5, 49)",iia_median_dry
"(1, 50)",iia_median_wet
"(19, 52)",lswi_median_dry
"(51, 55)",mbi_median_dry
"(45, 58)",nddi_median_dry
"(50, 60)",ndvi_median
"(42, 61)",ndvi_median_dry
"(1, 62)",ndvi_median_wet
"(49, 66)",nir_median
"(40, 67)",nir_median_contrast
"(34, 68)",nir_median_dry
"(27, 69)",nir_median_dry_contrast
"(22, 70)",nir_median_wet
"(55, 71)",nir_stdDev
"(39, 72)",osavi_median
"(1, 77)",ratio_median_wet
"(48, 78)",red_median
"(1, 79)",red_median_contrast
"(16, 80)",red_median_dry
"(54, 82)",red_median_wet
"(11, 84)",ri_median
"(38, 85)",ri_median_dry
"(1, 86)",ri_median_wet
"(57, 87)",rvi_median
"(14, 89)",rvi_median_wet
"(15, 90)",shape_median
"(46, 91)",shape_median_dry
"(20, 93)",solpe
"(4, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(31, 96)",swir1_median_wet
"(25, 97)",swir1_stdDev
"(35, 99)",swir2_median_dry
"(2, 100)",swir2_median_wet
"(53, 104)",ui_median_wet
"(1, 106)",wetness_median_dry
