ranking,features
"(25, 2)",afvi_median_wet
"(37, 3)",avi_median
"(29, 4)",avi_median_dry
"(27, 5)",avi_median_wet
"(1, 7)",awei_median_dry
"(9, 8)",awei_median_wet
"(2, 9)",blue_median
"(1, 11)",blue_median_wet
"(1, 12)",blue_stdDev
"(39, 14)",brba_median_dry
"(3, 15)",brba_median_wet
"(30, 16)",brightness_median
"(1, 17)",brightness_median_dry
"(12, 18)",brightness_median_wet
"(40, 19)",bsi_median
"(33, 21)",bsi_median_2
"(42, 22)",cvi_median
"(1, 24)",cvi_median_wet
"(11, 25)",dswi5_median
"(6, 26)",dswi5_median_dry
"(18, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(1, 29)",evi_median_dry
"(4, 30)",evi_median_wet
"(16, 31)",gcvi_median
"(1, 33)",gcvi_median_wet
"(38, 34)",gemi_median
"(15, 36)",gemi_median_wet
"(1, 37)",gli_median
"(17, 38)",gli_median_dry
"(1, 39)",gli_median_wet
"(34, 40)",green_median
"(10, 42)",green_median_wet
"(35, 43)",green_stdDev
"(1, 45)",gvmi_median_dry
"(1, 50)",iia_median_wet
"(20, 53)",lswi_median_wet
"(19, 54)",mbi_median
"(21, 55)",mbi_median_dry
"(22, 56)",mbi_median_wet
"(26, 59)",nddi_median_wet
"(1, 62)",ndvi_median_wet
"(45, 63)",ndwi_median
"(46, 65)",ndwi_median_wet
"(43, 67)",nir_median_contrast
"(13, 70)",nir_median_wet
"(14, 73)",osavi_median_dry
"(23, 74)",osavi_median_wet
"(1, 77)",ratio_median_wet
"(7, 80)",red_median_dry
"(1, 83)",red_stdDev
"(1, 84)",ri_median
"(1, 86)",ri_median_wet
"(31, 87)",rvi_median
"(8, 88)",rvi_median_1
"(1, 89)",rvi_median_wet
"(41, 90)",shape_median
"(1, 91)",shape_median_dry
"(5, 92)",shape_median_wet
"(44, 94)",swir1_median
"(1, 95)",swir1_median_dry
"(1, 96)",swir1_median_wet
"(28, 97)",swir1_stdDev
"(24, 98)",swir2_median
"(36, 101)",swir2_stdDev
"(32, 104)",ui_median_wet
"(1, 105)",wetness_median
"(1, 107)",wetness_median_wet
