ranking,features
"(1, 0)",afvi_median
"(1, 2)",afvi_median_wet
"(52, 3)",avi_median
"(3, 5)",avi_median_wet
"(12, 6)",awei_median
"(40, 7)",awei_median_dry
"(35, 8)",awei_median_wet
"(59, 9)",blue_median
"(50, 11)",blue_median_wet
"(23, 12)",blue_stdDev
"(44, 14)",brba_median_dry
"(46, 15)",brba_median_wet
"(18, 16)",brightness_median
"(39, 19)",bsi_median
"(31, 20)",bsi_median_1
"(27, 21)",bsi_median_2
"(58, 22)",cvi_median
"(24, 24)",cvi_median_wet
"(20, 25)",dswi5_median
"(48, 27)",dswi5_median_wet
"(2, 30)",evi_median_wet
"(7, 31)",gcvi_median
"(26, 35)",gemi_median_dry
"(29, 36)",gemi_median_wet
"(51, 37)",gli_median
"(25, 40)",green_median
"(36, 43)",green_stdDev
"(6, 44)",gvmi_median
"(57, 45)",gvmi_median_dry
"(5, 46)",gvmi_median_wet
"(43, 47)",hillshade
"(13, 48)",iia_median
"(15, 51)",lswi_median
"(1, 54)",mbi_median
"(53, 56)",mbi_median_wet
"(47, 57)",nddi_median
"(28, 59)",nddi_median_wet
"(56, 63)",ndwi_median
"(11, 65)",ndwi_median_wet
"(16, 66)",nir_median
"(33, 68)",nir_median_dry
"(61, 70)",nir_median_wet
"(4, 71)",nir_stdDev
"(41, 72)",osavi_median
"(38, 74)",osavi_median_wet
"(45, 75)",ratio_median
"(10, 77)",ratio_median_wet
"(9, 78)",red_median
"(55, 79)",red_median_contrast
"(49, 80)",red_median_dry
"(37, 82)",red_median_wet
"(1, 83)",red_stdDev
"(14, 84)",ri_median
"(8, 85)",ri_median_dry
"(32, 87)",rvi_median
"(19, 89)",rvi_median_wet
"(21, 90)",shape_median
"(22, 93)",solpe
"(1, 94)",swir1_median
"(54, 95)",swir1_median_dry
"(17, 96)",swir1_median_wet
"(30, 97)",swir1_stdDev
"(62, 99)",swir2_median_dry
"(60, 100)",swir2_median_wet
"(42, 101)",swir2_stdDev
"(34, 102)",ui_median
"(1, 104)",ui_median_wet
"(1, 105)",wetness_median
