ranking,features
"(15, 0)",afvi_median
"(16, 2)",afvi_median_wet
"(54, 4)",avi_median_dry
"(29, 5)",avi_median_wet
"(26, 6)",awei_median
"(24, 7)",awei_median_dry
"(31, 8)",awei_median_wet
"(25, 9)",blue_median
"(46, 11)",blue_median_wet
"(27, 12)",blue_stdDev
"(44, 14)",brba_median_dry
"(57, 15)",brba_median_wet
"(1, 16)",brightness_median
"(45, 18)",brightness_median_wet
"(38, 19)",bsi_median
"(28, 20)",bsi_median_1
"(53, 21)",bsi_median_2
"(10, 25)",dswi5_median
"(33, 27)",dswi5_median_wet
"(1, 28)",evi_median
"(1, 30)",evi_median_wet
"(50, 31)",gcvi_median
"(56, 33)",gcvi_median_wet
"(49, 36)",gemi_median_wet
"(35, 37)",gli_median
"(60, 38)",gli_median_dry
"(17, 39)",gli_median_wet
"(11, 40)",green_median
"(58, 42)",green_median_wet
"(1, 43)",green_stdDev
"(1, 44)",gvmi_median
"(1, 46)",gvmi_median_wet
"(13, 48)",iia_median
"(18, 49)",iia_median_dry
"(9, 51)",lswi_median
"(59, 52)",lswi_median_dry
"(6, 54)",mbi_median
"(51, 57)",nddi_median
"(61, 58)",nddi_median_dry
"(30, 59)",nddi_median_wet
"(23, 60)",ndvi_median
"(19, 62)",ndvi_median_wet
"(3, 63)",ndwi_median
"(41, 65)",ndwi_median_wet
"(47, 66)",nir_median
"(48, 67)",nir_median_contrast
"(14, 71)",nir_stdDev
"(43, 72)",osavi_median
"(36, 73)",osavi_median_dry
"(20, 74)",osavi_median_wet
"(40, 75)",ratio_median
"(4, 77)",ratio_median_wet
"(2, 78)",red_median
"(42, 82)",red_median_wet
"(8, 83)",red_stdDev
"(21, 84)",ri_median
"(22, 85)",ri_median_dry
"(55, 87)",rvi_median
"(37, 89)",rvi_median_wet
"(52, 90)",shape_median
"(7, 94)",swir1_median
"(62, 95)",swir1_median_dry
"(34, 96)",swir1_median_wet
"(39, 98)",swir2_median
"(12, 101)",swir2_stdDev
"(1, 102)",ui_median
"(32, 103)",ui_median_dry
"(5, 105)",wetness_median
